row_label_raw,row_label_full,col_0,Tại ngày31/12/2019VND,Tại ngày01/01/2019VND,numeric__Tại ngày31/12/2019VND,numeric__Tại ngày01/01/2019VND
Ngắn hạn:,Ngắn hạn:,Ngắn hạn:,Ngắn hạn:,Ngắn hạn:,,
Tiền thuê đất KCN Biên Hòa 1 (*),Ngắn hạn: > Tiền thuê đất KCN Biên Hòa 1 (*),Tiền thuê đất KCN Biên Hòa 1 (*),20.125.858.044,16.975.373.525,20125858044.0,16975373525.0
Các khoản khác,Ngắn hạn: > Các khoản khác,Các khoản khác,130.152.578,224.354.542,130152578.0,224354542.0
Cộng,Ngắn hạn: > Cộng,Cộng,20.256.010.622,17.199.728.067,20256010622.0,17199728067.0
Dài hạn:,Dài hạn:,Dài hạn:,Dài hạn:,Dài hạn:,,
Chi phí đầu tư mặt bằng công nghiệp có hạ tầng kỹ thuật KCN Châu Đức,Dài hạn: > Chi phí đầu tư mặt bằng công nghiệp có hạ tầng kỹ thuật KCN Châu Đức,Chi phí đầu tư mặt bằng công nghiệp có hạ tầng kỹ thuật KCN Châu Đức,218.946.067.977,256.063.375.551,218946067977.0,256063375551.0
"Chi phí sửa chữa, bảo trì KCN Biên Hòa 1","Dài hạn: > Chi phí sửa chữa, bảo trì KCN Biên Hòa 1","Chi phí sửa chữa, bảo trì KCN Biên Hòa 1",1.931.535.604,2.148.754.359,1931535604.0,2148754359.0
Công cụ dụng cụ,Dài hạn: > Công cụ dụng cụ,Công cụ dụng cụ,736.254.681,199.042.493,736254681.0,199042493.0
Cộng,Dài hạn: > Cộng,Cộng,221.613.858.262,258.411.172.403,221613858262.0,258411172403.0
