row_label_raw,row_label_full,col_0,Tại ngày31/12/2019,Tại ngày01/01/2019,numeric__Tại ngày31/12/2019,numeric__Tại ngày01/01/2019
Ngoại tệ các loại:,Ngoại tệ các loại:,Ngoại tệ các loại:,Ngoại tệ các loại:,Ngoại tệ các loại:,,
USD,Ngoại tệ các loại: > USD,USD,"615,72","615,72",615.72,615.72
EUR,Ngoại tệ các loại: > EUR,EUR,"15,00","15,00",15.0,15.0
