row_label_raw,row_label_full,col_0,Tại ngày 01/01/2019VND,Tại ngày 01/01/2019VND_1,Trong nămVND,Trong nămVND_1,Tại ngày 31/12/2019VND,Tại ngày 31/12/2019VND_1,numeric__Tại ngày 01/01/2019VND,numeric__Tại ngày 01/01/2019VND_1,numeric__Trong nămVND,numeric__Trong nămVND_1,numeric__Tại ngày 31/12/2019VND,numeric__Tại ngày 31/12/2019VND_1
,,,Phải thu,Phải nộp,Phải nộp,Đã nộp,Phải thu,Phải nộp,,,,,,
Thuế giá trị gia tăng,Thuế giá trị gia tăng,Thuế giá trị gia tăng,-,-,3.042.992.925,-,-,3.042.992.925,,,3042992925.0,,,3042992925.0
Thuế thu nhập doanh nghiệp,Thuế thu nhập doanh nghiệp,Thuế thu nhập doanh nghiệp,2.057.644.049,-,42.143.654.562,(28.504.555.270),-,11.581.455.243,2057644049.0,,42143654562.0,-28504555270.0,,11581455243.0
Thuế thu nhập cá nhân,Thuế thu nhập cá nhân,Thuế thu nhập cá nhân,-,521.930.836,3.961.141.805,(4.044.045.805),-,439.026.836,,521930836.0,3961141805.0,-4044045805.0,,439026836.0
Tiền thuê đất khu công nghiệp,Tiền thuê đất khu công nghiệp,Tiền thuê đất khu công nghiệp,-,-,18.489.660.197,(18.489.660.197),-,-,,,18489660197.0,-18489660197.0,,
Các loại thuế khác,Các loại thuế khác,Các loại thuế khác,2.117.748,-,1.218.734.560,(937.767.440),2.085.005,280.934.377,2117748.0,,1218734560.0,-937767440.0,2085005.0,280934377.0
Cộng,Cộng,Cộng,2.059.761.797,521.930.836,68.856.184.049,(51.976.028.712),2.085.005,15.344.409.381,2059761797.0,521930836.0,68856184049.0,-51976028712.0,2085005.0,15344409381.0
