row_label_raw,row_label_full,Stt,Nội dung,Trước kiểm toán,Sau kiểm toán,Tỷ lệ,numeric__Nội dung,numeric__Trước kiểm toán,numeric__Sau kiểm toán,numeric__Tỷ lệ
1,1,1,Chi phí quản lý,44.857.835.081,45.503.783.875,"Tăng 1,44%",,44857835081.0,45503783875.0,
2,2,2,Lợi nhuận trước thuế,409.948.244.629,409.302.295.835,"Giảm 0,16%",,409948244629.0,409302295835.0,
