row_label_raw,row_label_full,col_0,Tại ngày31/12/2019VND,Tại ngày01/01/2019VND,numeric__Tại ngày31/12/2019VND,numeric__Tại ngày01/01/2019VND
Ngắn hạn:,Ngắn hạn:,Ngắn hạn:,Ngắn hạn:,Ngắn hạn:,,
"Thù lao của người đại diện phần vốn góp,Hội đồng quản trị và Ban kiểm soát","Ngắn hạn: > Thù lao của người đại diện phần vốn góp,Hội đồng quản trị và Ban kiểm soát","Thù lao của người đại diện phần vốn góp,Hội đồng quản trị và Ban kiểm soát",650.292.960,2.095.452.492,650292960.0,2095452492.0
Cổ tức phải trả,Ngắn hạn: > Cổ tức phải trả,Cổ tức phải trả,149.929.440.000,90.912.000,149929440000.0,90912000.0
"Nhận ký quỹ, ký cược","Ngắn hạn: > Nhận ký quỹ, ký cược","Nhận ký quỹ, ký cược",4.199.000.000,-,4199000000.0,
"Các khoản phải trả, phải nộp khác","Ngắn hạn: > Các khoản phải trả, phải nộp khác","Các khoản phải trả, phải nộp khác",33.855.306,767.920.794,33855306.0,767920794.0
Cộng,Ngắn hạn: > Cộng,Cộng,154.812.588.266,2.954.285.286,154812588266.0,2954285286.0
Dài hạn:,Dài hạn:,Dài hạn:,Dài hạn:,Dài hạn:,,
Phải trả cho các bên liên quan (*),Dài hạn: > Phải trả cho các bên liên quan (*),Phải trả cho các bên liên quan (*),33.600.000.000,33.600.000.000,33600000000.0,33600000000.0
