row_label_raw,row_label_full,col_0,Năm 2019VND,Năm 2018VND,numeric__Năm 2019VND,numeric__Năm 2018VND
Doanh thu cung cấp dịch vụ - Xem thêm mục 5.1:,Doanh thu cung cấp dịch vụ - Xem thêm mục 5.1:,Doanh thu cung cấp dịch vụ - Xem thêm mục 5.1:,Doanh thu cung cấp dịch vụ - Xem thêm mục 5.1:,Doanh thu cung cấp dịch vụ - Xem thêm mục 5.1:,,
Công ty Cổ phần Sonadezi An Bình,Doanh thu cung cấp dịch vụ - Xem thêm mục 5.1: > Công ty Cổ phần Sonadezi An Bình,Công ty Cổ phần Sonadezi An Bình,404.118.656,403.505.654,404118656.0,403505654.0
Công ty Cổ phần Sơn Đồng Nai,Doanh thu cung cấp dịch vụ - Xem thêm mục 5.1: > Công ty Cổ phần Sơn Đồng Nai,Công ty Cổ phần Sơn Đồng Nai,245.023.170,242.341.041,245023170.0,242341041.0
Công ty Cổ phần Sonadezi Giang Điền,Doanh thu cung cấp dịch vụ - Xem thêm mục 5.1: > Công ty Cổ phần Sonadezi Giang Điền,Công ty Cổ phần Sonadezi Giang Điền,189.981.900,519.646.401,189981900.0,519646401.0
Cộng,Doanh thu cung cấp dịch vụ - Xem thêm mục 5.1: > Cộng,Cộng,839.123.726,1.165.493.096,839123726.0,1165493096.0
,,,Năm 2019VND,Năm 2018VND,,
"Mua hàng hóa, dịch vụ:","Mua hàng hóa, dịch vụ:","Mua hàng hóa, dịch vụ:","Mua hàng hóa, dịch vụ:","Mua hàng hóa, dịch vụ:",,
Công ty Cổ phần Dịch vụ Sonadezi,"Mua hàng hóa, dịch vụ: > Công ty Cổ phần Dịch vụ Sonadezi",Công ty Cổ phần Dịch vụ Sonadezi,306.630.072,287.609.788,306630072.0,287609788.0
Công ty Cổ phần Sonadezi Châu Đức,"Mua hàng hóa, dịch vụ: > Công ty Cổ phần Sonadezi Châu Đức",Công ty Cổ phần Sonadezi Châu Đức,38.584.468.944,3.445.041.870,38584468944.0,3445041870.0
Công ty Cổ phần Sonadezi Giang Điền,"Mua hàng hóa, dịch vụ: > Công ty Cổ phần Sonadezi Giang Điền",Công ty Cổ phần Sonadezi Giang Điền,4.968.666.100,5.727.719.087,4968666100.0,5727719087.0
Trường Cao đẳng Công nghệ và Quản trị Sonadezi,"Mua hàng hóa, dịch vụ: > Trường Cao đẳng Công nghệ và Quản trị Sonadezi",Trường Cao đẳng Công nghệ và Quản trị Sonadezi,-,20.000.000,,20000000.0
Công ty TNHH Tiên Triết,"Mua hàng hóa, dịch vụ: > Công ty TNHH Tiên Triết",Công ty TNHH Tiên Triết,5.444.394.248,4.764.720.328,5444394248.0,4764720328.0
Cộng,"Mua hàng hóa, dịch vụ: > Cộng",Cộng,49.304.159.364,13.811.934.680,49304159364.0,13811934680.0
,,,Năm 2019VND,Năm 2018VND,,
"Cổ tức, lợi nhuận được chia:","Cổ tức, lợi nhuận được chia:","Cổ tức, lợi nhuận được chia:","Cổ tức, lợi nhuận được chia:","Cổ tức, lợi nhuận được chia:",,
Công ty Cổ phần Sonadezi Long Bình,"Cổ tức, lợi nhuận được chia: > Công ty Cổ phần Sonadezi Long Bình",Công ty Cổ phần Sonadezi Long Bình,18.027.100.000,87.690.000.000,18027100000.0,87690000000.0
Công ty Cổ phần Cấp nước Đồng Nai,"Cổ tức, lợi nhuận được chia: > Công ty Cổ phần Cấp nước Đồng Nai",Công ty Cổ phần Cấp nước Đồng Nai,51.191.280.000,24.984.527.887,51191280000.0,24984527887.0
Công ty Cổ phần Sonadezi Long Thành,"Cổ tức, lợi nhuận được chia: > Công ty Cổ phần Sonadezi Long Thành",Công ty Cổ phần Sonadezi Long Thành,15.357.000.000,25.595.000.000,15357000000.0,25595000000.0
Công ty Cổ phần Sonadezi Châu Đức,"Cổ tức, lợi nhuận được chia: > Công ty Cổ phần Sonadezi Châu Đức",Công ty Cổ phần Sonadezi Châu Đức,37.472.000.000,23.420.000.000,37472000000.0,23420000000.0
Công ty Cổ phần Cằng Đồng Nai,"Cổ tức, lợi nhuận được chia: > Công ty Cổ phần Cằng Đồng Nai",Công ty Cổ phần Cằng Đồng Nai,15.743.700.000,25.189.920.000,15743700000.0,25189920000.0
Công ty Cổ phần Môi trường Sonadezi,"Cổ tức, lợi nhuận được chia: > Công ty Cổ phần Môi trường Sonadezi",Công ty Cổ phần Môi trường Sonadezi,13.448.992.200,13.448.992.200,13448992200.0,13448992200.0
