row_label_raw,row_label_full,col_0,Tại ngày31/12/2019VND,Tại ngày01/01/2019VND,numeric__Tại ngày31/12/2019VND,numeric__Tại ngày01/01/2019VND
Công ty TNHH Hha - Pro,Công ty TNHH Hha - Pro,Công ty TNHH Hha - Pro,13.440.441.412,-,13440441412.0,
Công ty TNHH Tân Việt,Công ty TNHH Tân Việt,Công ty TNHH Tân Việt,6.715.792.021,-,6715792021.0,
Công ty Cổ phần Tập đoàn Tân Mai,Công ty Cổ phần Tập đoàn Tân Mai,Công ty Cổ phần Tập đoàn Tân Mai,4.458.384.213,2.582.907.566,4458384213.0,2582907566.0
Công ty Cổ phần Tấm lợp và Vật liệu Xây dựng Đồng Nai,Công ty Cổ phần Tấm lợp và Vật liệu Xây dựng Đồng Nai,Công ty Cổ phần Tấm lợp và Vật liệu Xây dựng Đồng Nai,3.239.261.786,1.969.014.680,3239261786.0,1969014680.0
Công ty Cổ phần Bê tông Biên Hòa,Công ty Cổ phần Bê tông Biên Hòa,Công ty Cổ phần Bê tông Biên Hòa,1.298.024.543,1.508.110.161,1298024543.0,1508110161.0
Các khách hàng khác,Các khách hàng khác,Các khách hàng khác,3.076.224.021,4.857.872.444,3076224021.0,4857872444.0
Cộng,Cộng,Cộng,32.228.127.996,10.917.904.851,32228127996.0,10917904851.0
