row_label_raw,row_label_full,col_0,Tại ngày 31/12/2019VND > Giá trị,Tại ngày 31/12/2019VND > Số có khả năng trả nợ,Tại ngày 01/01/2019VND > Giá trị,Tại ngày 01/01/2019VND > Số có khả năng trả nợ,numeric__Tại ngày 31/12/2019VND > Giá trị,numeric__Tại ngày 31/12/2019VND > Số có khả năng trả nợ,numeric__Tại ngày 01/01/2019VND > Giá trị,numeric__Tại ngày 01/01/2019VND > Số có khả năng trả nợ
Phải trả cho các bên liên quan - Xem thêm mục 7,Phải trả cho các bên liên quan - Xem thêm mục 7,Phải trả cho các bên liên quan - Xem thêm mục 7,2.023.115.949,2.023.115.949,2.771.093.382,2.771.093.382,2023115949.0,2023115949.0,2771093382.0,2771093382.0
Phải trả cho người bán:,Phải trả cho người bán:,Phải trả cho người bán:,Phải trả cho người bán:,Phải trả cho người bán:,Phải trả cho người bán:,Phải trả cho người bán:,,,,
Công ty TNHH Xây dựng dịch vụ Tân Việt,Phải trả cho người bán: > Công ty TNHH Xây dựng dịch vụ Tân Việt,Công ty TNHH Xây dựng dịch vụ Tân Việt,3.645.317.517,3.645.317.517,-,,3645317517.0,3645317517.0,,
Phải trả cho các đối tượng khác,Phải trả cho người bán: > Phải trả cho các đối tượng khác,Phải trả cho các đối tượng khác,747.573.204,747.573.204,1.095.575.137,1.095.575.137,747573204.0,747573204.0,1095575137.0,1095575137.0
Cộng,Phải trả cho người bán: > Cộng,Cộng,6.416.006.670,6.416.006.670,3.866.668.519,3.866.668.519,6416006670.0,6416006670.0,3866668519.0,3866668519.0
