row_label_raw,row_label_full,Bên liên quan,Mối quan hệ,Nội dung nghiệp vụ,Năm nay,VND Năm trước,numeric__Mối quan hệ,numeric__Nội dung nghiệp vụ,numeric__Năm nay,numeric__VND Năm trước
Công ty Cổ phần Thương mại Nguyễn Kim Đà Nẵng,Công ty Cổ phần Thương mại Nguyễn Kim Đà Nẵng,Công ty Cổ phần Thương mại Nguyễn Kim Đà Nẵng,Công ty con,Trả gốc vay Cung cấp dịch vụ,282.898.500.000,- 3.268.299.625,,,282898500000.0,-3268299625.0
Công ty Cổ phần Đầu tư Bất động sản TTC Land Hưng Điền,Công ty Cổ phần Đầu tư Bất động sản TTC Land Hưng Điền,Công ty Cổ phần Đầu tư Bất động sản TTC Land Hưng Điền,Công ty con,Mua hàng hóa Góp vốn,4.178.403.023 3.005.000.000,- 10.230.000.000,,,,-10230000000.0
Công ty Cổ phần Mai Lan,Công ty Cổ phần Mai Lan,Công ty Cổ phần Mai Lan,Công ty con,Thu nhập cho thuê văn phòng Cổ tức,2.799.361.500 162.142.566,- -,,,,
Công ty Cổ phần Khu công nghiệp Thành Thành Công,Công ty Cổ phần Khu công nghiệp Thành Thành Công,Công ty Cổ phần Khu công nghiệp Thành Thành Công,Đầu tư khác,Trả gốc vay Vay Chi phí lãi vay Bán dịch vụ Mua dịch vụ,44.000.000.000 14.000.000.000 1.070.268.491 1.017.879.675 -,20.000.000.000 50.000.000.000 1.933.890.409 100.491.948.960 16.392.606.013,,,,
Công ty Cổ phần Đầu tư Bất động sản Kim Thành,Công ty Cổ phần Khu công nghiệp Thành Thành Công > Công ty Cổ phần Đầu tư Bất động sản Kim Thành,Công ty Cổ phần Đầu tư Bất động sản Kim Thành,Công ty liên kết,Chi phí lãi vay,417.008.217,950.000.004,,,417008217.0,950000004.0
Công ty Cổ phần May Tiến Phát,Công ty Cổ phần May Tiến Phát,Công ty Cổ phần May Tiến Phát,Công ty liên kết,"Thu hồi gốc vay Cho vay Thu nhập lãi cho vay Mua hàng hóa, dịch vụ Thu nhập cho thuê văn phòng Cung cấp dịch vụ môi giới",1.019.782.500.000 919.824.200.000 95.951.837.466 4.270.976.400 2.920.180.266 894.290.849,883.746.000.000 1.045.905.000.000 104.192.346.311 7.812.134.432 5.516.075.400 51.342.933.731,,,,
Công ty Cổ phần Sản xuất Xây dựng Dịch vụ Hoa Đồng,Công ty Cổ phần Sản xuất Xây dựng Dịch vụ Hoa Đồng,Công ty Cổ phần Sản xuất Xây dựng Dịch vụ Hoa Đồng,Công ty liên kết,Cho vay Thu hồi gốc vay Chi phí lãi vay Thu nhập lãi cho vay Cung cấp dịch vụ,97.846.544.820 26.074.544.820 1.645.257.345 979.532.055 -,9.228.000.000 - 1.202.157.942 6.297.000.000,,,,
Công ty Cổ phần Đầu tư Bất động sản 66,Công ty Cổ phần Sản xuất Xây dựng Dịch vụ Hoa Đồng > Công ty Cổ phần Đầu tư Bất động sản 66,Công ty Cổ phần Đầu tư Bất động sản 66,Bên liên quan,Thu nhập lãi cho vay,9.071.568.499,8.570.000.004,,,9071568499.0,8570000004.0
