row_label_raw,row_label_full,col_0,Số đầu năm,Tăng trong năm,Giảm trong năm,VND Số suối năm,numeric__Số đầu năm,numeric__Tăng trong năm,numeric__Giảm trong năm,numeric__VND Số suối năm
Thuế thu nhập doanh nghiệp,Thuế thu nhập doanh nghiệp,Thuế thu nhập doanh nghiệp,66.270.087.868,(34.578.136.867),-,31.691.951.001,66270087868.0,-34578136867.0,,31691951001.0
Thuế giá trị gia tăng,Thuế giá trị gia tăng,Thuế giá trị gia tăng,3.791.572.337,41.147.895.912,(44.939.468.249),-,3791572337.0,41147895912.0,-44939468249.0,
Thuế thu nhập cá nhân,Thuế thu nhập cá nhân,Thuế thu nhập cá nhân,2.130.932.993,10.428.387.339,(11.042.547.357),1.516.772.975,2130932993.0,10428387339.0,-11042547357.0,1516772975.0
TỔNG CỘNG,TỔNG CỘNG,TỔNG CỘNG,72.192.593.198,16.998.146.384,(55.982.015.606),33.208.723.976,72192593198.0,16998146384.0,-55982015606.0,33208723976.0
