row_label_raw,row_label_full,col_0,Giá trị theo hợp đồng,Giá trị đã ghi nhận,VNDGiá trị cam kết còn lại,numeric__Giá trị theo hợp đồng,numeric__Giá trị đã ghi nhận,numeric__VNDGiá trị cam kết còn lại
Dự án Jamona City,Dự án Jamona City,Dự án Jamona City,3.538.556.430.363,3.048.033.348.959,490.523.081.404,3538556430363.0,3048033348959.0,490523081404.0
Dự án Carillon 6,Dự án Carillon 6,Dự án Carillon 6,935.241.862.000,5.626.330.955,929.615.531.045,935241862000.0,5626330955.0,929615531045.0
Dự án Carillon 7,Dự án Carillon 7,Dự án Carillon 7,852.067.056.364,546.690.508.073,305.376.548.291,852067056364.0,546690508073.0,305376548291.0
Dự án TTC Plaza Đức Trọng,Dự án TTC Plaza Đức Trọng,Dự án TTC Plaza Đức Trọng,151.244.181.818,90.206.490.644,61.037.691.174,151244181818.0,90206490644.0,61037691174.0
TỔNG CỘNG,TỔNG CỘNG,TỔNG CỘNG,5.477.109.530.545,3.690.556.678.631,1.786.552.851.914,5477109530545.0,3690556678631.0,1786552851914.0
