row_label_raw,row_label_full,Tên công ty,Số cuối năm,Số cuối năm_1,Số cuối năm_2,Số đầu năm,Số đầu năm_1,Số đầu năm_2,numeric__Số cuối năm,numeric__Số cuối năm_1,numeric__Số cuối năm_2,numeric__Số đầu năm,numeric__Số đầu năm_1,numeric__Số đầu năm_2
Tên công ty,Tên công ty,Tên công ty,Tỷ lệ sở hữu(%),Giá gốc đầu tư(VND),Dự phòng(VND),Tỷ lệ sở hữu(%),Giá gốc đầu tư(VND),Dự phòng(VND),,,,,,
Công ty Cổ phần Khu Công nghiệp Thành Thành Công,Tên công ty > Công ty Cổ phần Khu Công nghiệp Thành Thành Công,Công ty Cổ phần Khu Công nghiệp Thành Thành Công,"11,91",238.186.700.000,-,"19,05",238.186.700.000,-,11.91,238186700000.0,,19.05,238186700000.0,
Công ty Cổ phần May Tiến Phát,Tên công ty > Công ty Cổ phần May Tiến Phát,Công ty Cổ phần May Tiến Phát,"4,00",18.230.998.907,(3.398.945.239),"4,00",18.230.998.907,-,4.0,18230998907.0,-3398945239.0,4.0,18230998907.0,
Công ty Cổ phần Xây dựng Hùng Anh,Tên công ty > Công ty Cổ phần Xây dựng Hùng Anh,Công ty Cổ phần Xây dựng Hùng Anh,"0,62",14.951.584,-,-,-,-,0.62,14951584.0,,,,
TỔNG CỔNG,Tên công ty > TỔNG CỔNG,TỔNG CỔNG,,256.432.650.491,(3.398.945.239),,256.417.698.907,-,,256432650491.0,-3398945239.0,,256417698907.0,
