row_label_raw,row_label_full,Bên liên quan,Mối quan hệ,Nội dung nghiệp vụ,Năm nay,VND Năm trước,numeric__Mối quan hệ,numeric__Nội dung nghiệp vụ,numeric__Năm nay,numeric__VND Năm trước
Công ty Cổ phần Đầu tư Xây dựng Hùng Anh,Công ty Cổ phần Đầu tư Xây dựng Hùng Anh,Công ty Cổ phần Đầu tư Xây dựng Hùng Anh,Đầu tư khác,VayChi phí lãi vay,-,179.391.778800.000.000,,,,1.793917788e+17
Ông Đăng Hồng Anh,Ông Đăng Hồng Anh,Ông Đăng Hồng Anh,Cổ đông lớn,Hoàn ứng Ứng trước,1.155.282.686228.052.790,761.474.1061.288.148.769,,,1.1552826862280527e+18,7.614741061288149e+18
Công ty Cổ phần Đầu tư Thành Thành Công,Công ty Cổ phần Đầu tư Thành Thành Công,Công ty Cổ phần Đầu tư Thành Thành Công,Cổ đông lớn,"VayTrả gốc vayCung cấp dịch vụMua hàng hóa, dịch vụ",82.500.000.00082.500.000.00040.000.000.0008.126.478.265,-16.810.582.38713.689.386.900,,,8.2500000000825e+42,-1.6810582387136893e+21
Công ty TNHH MTV Tư vấn Sài Gòn Thương Tín,Công ty TNHH MTV Tư vấn Sài Gòn Thương Tín,Công ty TNHH MTV Tư vấn Sài Gòn Thương Tín,Công ty trong cùng Tập đoàn,Cung cấp dịch vụVayMua dịch vụ,2.459.048.777600.000.000-,3.089.311.746-2.927.937.954,,,,
Công ty Cổ phần Thành Thành Nam,Công ty Cổ phần Thành Thành Nam,Công ty Cổ phần Thành Thành Nam,Công ty trong cùng Tập đoàn,Mua dịch vụThu nhập lãi cho vayVayTrả gốc vayChi phí lãi vayỨng trước tiền thuêCho vay,12.824.641.6415.773.356.163800.000.000800.000.0008.197.260-,7.048.826.18010.614.904.110-57.350.000.000500.000.000,,,,
Công ty Cổ phần Toàn Hải Vân,Công ty Cổ phần Thành Thành Nam > Công ty Cổ phần Toàn Hải Vân,Công ty Cổ phần Toàn Hải Vân,Công ty trong cùng Tập đoàn,Cho vayThu hồi gốc vayThu nhập lãi cho vayBán dịch vụ,212.000.000.000100.663.095.8878.094.011.018-,-8.000.000.0001.748.909.296461.559.484,,,,-8.00000000017489e+28
Công ty Cổ phần Du lịch Thành Thành Công,Công ty Cổ phần Thành Thành Nam > Công ty Cổ phần Du lịch Thành Thành Công,Công ty Cổ phần Du lịch Thành Thành Công,Công ty trong cùng Tập đoàn,Mua dịch vụVayTrả gốc vayChi phí lãi vay,40.639.965.5395.000.000.0005.000.000.000120.000.000,1.924.414.8835.000.000.000276.164.382,,,4.06399655395e+39,1.9244148835e+28
Công ty Cổ phần Du lịch Thành Thành Công Lâm Đồng,Công ty Cổ phần Thành Thành Nam > Công ty Cổ phần Du lịch Thành Thành Công Lâm Đồng,Công ty Cổ phần Du lịch Thành Thành Công Lâm Đồng,Công ty trong cùng Tập đoàn,Thu nhập từ tiền phạt lãi chậm nộp,263.704.675,2.184.471.465,,,263704675.0,2184471465.0
Công ty Cổ phần Đầu tư Tín Nghĩa Á Châu,Công ty Cổ phần Thành Thành Nam > Công ty Cổ phần Đầu tư Tín Nghĩa Á Châu,Công ty Cổ phần Đầu tư Tín Nghĩa Á Châu,Công ty trong cùng Tập đoàn,Trả gốc vayChi phí lãi vayCho vayVayChi phí lãi vay trả chậm,59.750.000.0003.749.255.137-,20.000.000.0003.558.676.97379.764.200.00079.750.000.0004.448.254.981,,,,2.000000000035587e+52
