row_label_raw,row_label_full,Mã số,NGUỒN VỐN,Thuyết minh,Số cuối năm,Số đầu năm,numeric__NGUỒN VỐN,numeric__Thuyết minh,numeric__Số cuối năm,numeric__Số đầu năm
300,300,300,C. NỘ PHẢI TRẢ,,4.956.103.900.584,6.042.921.596.964,,,4956103900584.0,6042921596964.0
310,310,310,I. Nợ ngắn hạn,,4.109.355.833.406,4.989.137.643.326,,,4109355833406.0,4989137643326.0
311,311,311,1. Phải trả người bán ngắn hạn,18,68.298.283.785,96.967.648.027,,18.0,68298283785.0,96967648027.0
312,312,312,2. Người mua trả tiền trước ngắn hạn,19,738.145.986.939,959.140.584.912,,19.0,738145986939.0,959140584912.0
313,313,313,3. Thuế và các khoản phải nộp Nhà nước,20,33.208.723.976,72.192.593.198,,20.0,33208723976.0,72192593198.0
314,314,314,4. Phải trả người lao động,,694.190.865,468.394.324,,,694190865.0,468394324.0
315,315,315,5. Chi phí phải trả ngắn hạn,21,263.535.434.711,264.137.156.514,,21.0,263535434711.0,264137156514.0
318,318,318,6. Doanh thu chưa thực hiện ngắn hạn,22,11.238.033.891,51.438.947.040,,22.0,11238033891.0,51438947040.0
319,319,319,7. Phải trả ngắn hạn khác,23,1.734.364.709.431,1.996.012.753.346,,23.0,1734364709431.0,1996012753346.0
320,320,320,8. Vay ngắn hạn,24,1.233.103.097.445,1.535.190.757.998,,24.0,1233103097445.0,1535190757998.0
322,322,322,"9. Quỹ khen thưởng, phúc lợi",,26.767.372.363,13.588.807.967,,,26767372363.0,13588807967.0
330,330,330,II. Nợ dài hạn,,846.748.067.178,1.053.783.953.638,,,846748067178.0,1053783953638.0
333,333,333,1. Chi phí phải trả dài hạn,21,134.666.390.880,135.775.179.400,,21.0,134666390880.0,135775179400.0
336,336,336,2. Doanh thu chưa thực hiện dài hạn,22,24.599.804.640,-,,22.0,24599804640.0,
337,337,337,3. Phải trả dài hạn khác,23,287.581.871.658,42.526.098.118,,23.0,287581871658.0,42526098118.0
338,338,338,4. Vay dài hạn,24,399.900.000.000,875.482.676.120,,24.0,399900000000.0,875482676120.0
400,400,400,D. VỐN CHỦ SỞ HỮ'U,,4.447.719.273.870,4.362.982.770.707,,,4447719273870.0,4362982770707.0
410,410,410,I. Vốn chủ sở hữu,25.1,4.447.719.273.870,4.362.982.770.707,,251.0,4447719273870.0,4362982770707.0
411,411,411,1. Vốn cổ phần,,3.663.563.030.000,3.392.226.750.000,,,3663563030000.0,3392226750000.0
411a,411a,411a,- Cổ phiếu phổ thông có quyền biểu quyết,,3.663.563.030.000,3.392.226.750.000,,,3663563030000.0,3392226750000.0
412,412,412,2. Thặng dư vốn cổ phần,,333.257.781.211,333.257.781.211,,,333257781211.0,333257781211.0
418,418,418,3. Quỹ đầu tư phát triển,,140.690.363.892,130.291.352.099,,,140690363892.0,130291352099.0
420,420,420,4. Quỹ khác thuộc vốn chủ sở hữu,,24.890.292.522,24.890.292.522,,,24890292522.0,24890292522.0
421,421,421,5. Lợi nhuận sau thuế chưa phân phối,,285.317.806.245,482.316.594.875,,,285317806245.0,482316594875.0
421a,421a,421a,- Lợi nhuận sau thuế chưa phân phối lũy kế đến cuối năm trước,,175.680.669.924,274.336.359.009,,,175680669924.0,274336359009.0
421b,421b,421b,- Lợi nhuận sau thuế chưa phân phối năm này,,109.637.136.321,207.980.235.866,,,109637136321.0,207980235866.0
440,440,440,TỔNG CỘNG NGUỒN VỐN,,9.403.823.174.454,10.405.904.367.671,,,9403823174454.0,10405904367671.0
