row_label_raw,row_label_full,Bên liên quan,Mối quan hệ,Nội dung nghiệp vụ,Năm nay,Năm trước,numeric__Mối quan hệ,numeric__Nội dung nghiệp vụ,numeric__Năm nay,numeric__Năm trước
Ông Bùi Tiến Thắng,Ông Bùi Tiến Thắng,Ông Bùi Tiến Thắng,Phó Chủ tịch HĐQT,Trả gốc vayVayChi phí lãi vay,9.175.508.5001.939.124.801472.448.882,7.725.000.00013.400.000.000469.821.199,,,9.175508500193912e+28,7.725000000134e+29
Ông Lâm Minh Châu,Ông Lâm Minh Châu,Ông Lâm Minh Châu,Trường TBKT đến ngày 29 tháng6 năm 2020,Trả gốc vayVay,3.111.729.8121.000.000.000,280.000.0002.391.729.812,,,3.1117298121e+19,2.8000000023917297e+18
Ông Vũ Quốc Thái,Ông Vũ Quốc Thái,Ông Vũ Quốc Thái,Thành viên HĐQT,VayTạm ứngTrả gốc vayChi phí lãi vayHoàn ứng,18.354.000.0005.143.527.3191.855.154.762789.163.902493.527.319,2.000.000.000400.000.0002.000.000.000876.71250.000.000,,,1.835400000051435e+48,2.0000000004e+42
Ông Võ Quốc Khánh,Ông Võ Quốc Khánh,Ông Võ Quốc Khánh,Tổng Giám đốc,Vay,100.000.000,-,,,100000000.0,
Bà Nguyễn Thị Hằng Nga,Bà Nguyễn Thị Hằng Nga,Bà Nguyễn Thị Hằng Nga,Phó Tổng giám đốc đến ngày 26 tháng1 năm 2020,Trả gốc vayChi phí lãi vayVay,2.000.000.000141.952.054-,1.000.000.000171.150.6844.000.000.000,,,,1.0000000001711506e+28
Bà Huỳnh Thảo Linh,Bà Huỳnh Thảo Linh,Bà Huỳnh Thảo Linh,Bên liên quan,Hoàn ứngTạm ứngThu hộ,1.393.264.693860.000.000-,-14.145.765.000,,,,-14145765000.0
Ông Trần Lam Thông,Ông Trần Lam Thông,Ông Trần Lam Thông,Bên liên quan,Hoàn ứngTạm ứngMua hàng hóaBán dịch vụTrả gốc vayThu hồi nợ gốcChi phí lãi vayVay,23.713.818.11817.188.122.63215.701.509.1711.945.813.636708.838.067616.666.659246.192.285-,21.958.432.96012.216.300.000-25.727.013.588200.000.004748.438.49921.132.553.558,,,,
Ông Nguyễn Hữu Đạt,Ông Trần Lam Thông > Ông Nguyễn Hữu Đạt,Ông Nguyễn Hữu Đạt,Bên liên quan,Tạm ứngTrả gốc vayHoàn ứngChi phí lãi vayVayBán dịch vụ,21.625.907.59511.716.565.2068.379.733.99810.494.247-,6.341.007.37270.161.702.794258.655.8004.701.652.57181.878.268.0009.557.452.228,,,,6.341007372701617e+60
