row_label_raw,row_label_full,col_0,Năm nay,VNDNăm trước,numeric__Năm nay,numeric__VNDNăm trước
Thu nhập khác,Thu nhập khác,Thu nhập khác,106.696.267.766,12.534.519.637,106696267766.0,12534519637.0
Thu nhập từ thanh lý HĐHTĐT với Tấn,Thu nhập từ thanh lý HĐHTĐT với Tấn,Thu nhập từ thanh lý HĐHTĐT với Tấn,,,,
Hưng (Thuyết minh số 26.2),Thu nhập từ thanh lý HĐHTĐT với Tấn > Hưng (Thuyết minh số 26.2),Hưng (Thuyết minh số 26.2),100.000.000.000,-,100000000000.0,
Thu nhập từ tiền bồi thường,Thu nhập từ thanh lý HĐHTĐT với Tấn > Thu nhập từ tiền bồi thường,Thu nhập từ tiền bồi thường,1.369.399.476,6.923.078.119,1369399476.0,6923078119.0
Khác,Thu nhập từ thanh lý HĐHTĐT với Tấn > Khác,Khác,5.326.868.290,5.611.441.518,5326868290.0,5611441518.0
Chi phí khác,Thu nhập từ thanh lý HĐHTĐT với Tấn > Chi phí khác,Chi phí khác,824.374.345,12.099.286.535,824374345.0,12099286535.0
Chi phí phạt vi phạm hợp đồng,Thu nhập từ thanh lý HĐHTĐT với Tấn > Chi phí phạt vi phạm hợp đồng,Chi phí phạt vi phạm hợp đồng,7.137.940,4.795.997.600,7137940.0,4795997600.0
Chi phí phạt thuế,Thu nhập từ thanh lý HĐHTĐT với Tấn > Chi phí phạt thuế,Chi phí phạt thuế,-,2.461.471.352,,2461471352.0
Lỗ từ thanh lý tài sản,Thu nhập từ thanh lý HĐHTĐT với Tấn > Lỗ từ thanh lý tài sản,Lỗ từ thanh lý tài sản,-,1.456.311.541,,1456311541.0
Khác,Thu nhập từ thanh lý HĐHTĐT với Tấn > Khác,Khác,817.236.405,3.385.506.042,817236405.0,3385506042.0
LỢI NHUẬN KHÁC,Thu nhập từ thanh lý HĐHTĐT với Tấn > LỢI NHUẬN KHÁC,LỢI NHUẬN KHÁC,105.871.893.421,435.233.102,105871893421.0,435233102.0
