row_label_raw,row_label_full,col_0,Số suối năm,VND Sô đầu năm,numeric__Số suối năm,numeric__VND Sô đầu năm
Phải trả các bên khác,Phải trả các bên khác,Phải trả các bên khác,51.467.540.393,75.166.899.083,51467540393.0,75166899083.0
- Công ty Cổ phần Xây dựng Phước Thành,- Công ty Cổ phần Xây dựng Phước Thành,- Công ty Cổ phần Xây dựng Phước Thành,15.541.752.551,11.062.190.199,15541752551.0,11062190199.0
- Khác,- Khác,- Khác,35.925.787.842,64.104.708.884,35925787842.0,64104708884.0
Phải trả bên liên quan (Thuyết minh số 32),Phải trả bên liên quan (Thuyết minh số 32),Phải trả bên liên quan (Thuyết minh số 32),16.830.743.392,21.800.748.944,16830743392.0,21800748944.0
TỔNG CỘNG,TỔNG CỘNG,TỔNG CỘNG,68.298.283.785,96.967.648.027,68298283785.0,96967648027.0
