row_label_raw,row_label_full,col_0,Số suối năm,VND Sô đầu năm,numeric__Số suối năm,numeric__VND Sô đầu năm
Ngắn hạn,Ngắn hạn,Ngắn hạn,10.864.175.620,973.533.033,10864175620.0,973533033.0
Hoa hồng môi giới,Hoa hồng môi giới,Hoa hồng môi giới,9.558.800.007,-,9558800007.0,
"Công cụ, dụng cụ","Công cụ, dụng cụ","Công cụ, dụng cụ",1.305.375.613,973.533.033,1305375613.0,973533033.0
Dải hạn,Dải hạn,Dải hạn,307.324.421.580,309.203.761.628,307324421580.0,309203761628.0
"Hoa hồng môi giới, nhà mẫu","Hoa hồng môi giới, nhà mẫu","Hoa hồng môi giới, nhà mẫu",303.663.171.600,304.062.454.568,303663171600.0,304062454568.0
"Công cụ, dụng cụ","Công cụ, dụng cụ","Công cụ, dụng cụ",3.661.249.980,5.141.307.060,3661249980.0,5141307060.0
TỔNG CỘNG,TỔNG CỘNG,TỔNG CỘNG,318.188.597.200,310.177.294.661,318188597200.0,310177294661.0
