row_label_raw,row_label_full,Tên công ty,Số cuối năm,Số cuối năm_1,Số cuối năm_2,Số đầu năm,Số đầu năm_1,Số đầu năm_2,numeric__Số cuối năm,numeric__Số cuối năm_1,numeric__Số cuối năm_2,numeric__Số đầu năm,numeric__Số đầu năm_1,numeric__Số đầu năm_2
Tên công ty,Tên công ty,Tên công ty,Tỷ lệ sở hữu(%),Giá gốc đầu tư(VND),Dự phòng(Tỷ lệ sở hữu(VND),Tỷ lệ sở hữu(%),Giá gốc đầu tư(VND),Dự phòng(VND),,,,,,
"Công ty Cổ phần Đầu tư Bất động sản Kim Thành (""Kim Thành"") (i)","Tên công ty > Công ty Cổ phần Đầu tư Bất động sản Kim Thành (""Kim Thành"") (i)","Công ty Cổ phần Đầu tư Bất động sản Kim Thành (""Kim Thành"") (i)",48,9.600.000.000,-,59,11.800.000.000,-,48.0,9600000000.0,,59.0,11800000000.0,
Công ty Cổ phần Đầu tư SVG (ii),Tên công ty > Công ty Cổ phần Đầu tư SVG (ii),Công ty Cổ phần Đầu tư SVG (ii),50,1.000.000.000,(808.357.704),50,1.000.000.000,(806.064.589),50.0,1000000000.0,-808357704.0,50.0,1000000000.0,-806064589.0
TỔNG CỔNG,Tên công ty > TỔNG CỔNG,TỔNG CỔNG,,10.600.000.000,(808.357.704),,12.800.000.000,(806.064.589),,10600000000.0,-808357704.0,,12800000000.0,-806064589.0
