row_label_raw,row_label_full,Bên liên quan,Mối quan hệ,Nội dung nghiệp vụ,Số cuối năm,Số đầu năm,numeric__Mối quan hệ,numeric__Nội dung nghiệp vụ,numeric__Số cuối năm,numeric__Số đầu năm
Vay ngắn hạn (tiếp theo),Vay ngắn hạn (tiếp theo),Vay ngắn hạn (tiếp theo),Vay ngắn hạn (tiếp theo),Vay ngắn hạn (tiếp theo),Vay ngắn hạn (tiếp theo),Vay ngắn hạn (tiếp theo),,,,
Bà Nguyễn Thị Hằng Nga,Vay ngắn hạn (tiếp theo) > Bà Nguyễn Thị Hằng Nga,Bà Nguyễn Thị Hằng Nga,Phó Tổng Giám đốc đến ngày 26 tháng 1 năm 2020,Vay,-,2.000.000.000,,,,2000000000.0
Ông Trần Lam Thông,Vay ngắn hạn (tiếp theo) > Ông Trần Lam Thông,Ông Trần Lam Thông,Bên liên quan,Vay,-,708.838.067,,,,708838067.0
,,,,,27.917.970.039,140.105.776.379,,,27917970039.0,140105776379.0
