row_label_raw,row_label_full,Mã số,TÀI SẢN,Thuyết minh,Số cuối năm,Số đầu năm,numeric__TÀI SẢN,numeric__Thuyết minh,numeric__Số cuối năm,numeric__Số đầu năm
200,200,200,B. TÀI SẢN DÀI HẠN,,3.863.737.262.688,3.733.339.225.825,,,3863737262688.0,3733339225825.0
210,210,210,I. Các khoản phải thu dài hạn,,212.575.485.640,331.109.049.457,,,212575485640.0,331109049457.0
212,212,212,1. Trả trước cho người bán dài hạn,,1.294.217.582,2.432.660.940,,,1294217582.0,2432660940.0
215,215,215,2. Phải thu về cho vay dài hạn,32,-,616.666.659,,32.0,,616666659.0
216,216,216,3. Phải thu dài hạn khác,10,211.281.268.058,328.059.721.858,,10.0,211281268058.0,328059721858.0
220,220,220,II. Tài sản cố định,,103.749.522.463,103.433.254.020,,,103749522463.0,103433254020.0
221,221,221,1. Tài sản cố định hữu hình,13,2.545.909.794,3.743.794.301,,13.0,2545909794.0,3743794301.0
222,222,222,Nguyên giá,,13.624.292.975,14.086.959.880,,,13624292975.0,14086959880.0
223,223,223,Giá trị khấu hao lũy kế,,(11.078.383.181),(10.343.165.579),,,-11078383181.0,-10343165579.0
227,227,227,2. Tài sản cố định vô hình,14,101.203.612.669,99.689.459.719,,14.0,101203612669.0,99689459719.0
228,228,228,Nguyên giá,,108.793.720.731,105.646.210.014,,,108793720731.0,105646210014.0
229,229,229,Giá trị hao mòn lũy kế,,(7.590.108.062),(5.956.750.295),,,-7590108062.0,-5956750295.0
230,230,230,III. Bất động sản đầu tư,15,555.474.350.782,479.895.988.066,,15.0,555474350782.0,479895988066.0
231,231,231,1. Nguyên giá,,593.213.668.744,495.261.733.773,,,593213668744.0,495261733773.0
232,232,232,2. Giá trị khấu hao lũy kế,,(37.739.317.962),(15.365.745.707),,,-37739317962.0,-15365745707.0
240,240,240,IV. Tài sản dở dang dài hạn,16,1.097.415.000,1.166.136.600,,16.0,1097415000.0,1166136600.0
242,242,242,1. Chi phí xây dựng cơ bản dở dang,,1.097.415.000,1.166.136.600,,,1097415000.0,1166136600.0
250,250,250,V. Đầu tư tài chính dài hạn,17,2.683.516.067.223,2.508.531.036.054,,17.0,2683516067223.0,2508531036054.0
251,251,251,1. Đầu tư vào công ty con,,2.518.965.672.911,2.354.337.559.411,,,2518965672911.0,2354337559411.0
252,252,252,2. Đầu tư vào công ty liên kết,,10.600.000.000,12.800.000.000,,,10600000000.0,12800000000.0
253,253,253,3. Đầu tư góp vốn vào đơn vị khác,,256.432.650.491,256.417.698.907,,,256432650491.0,256417698907.0
254,254,254,4. Dự phòng đầu tư tài chính dài hạn,,(102.482.256.179),(115.024.222.264),,,-102482256179.0,-115024222264.0
260,260,260,VI. Tài sản dài hạn khác,,307.324.421.580,309.203.761.628,,,307324421580.0,309203761628.0
261,261,261,1. Chi phí trả trước dài hạn,12,307.324.421.580,309.203.761.628,,12.0,307324421580.0,309203761628.0
270,270,270,TỔNG CỘNG TÀI SẢN,,9.403.823.174.454,10.405.904.367.671,,,9403823174454.0,10405904367671.0
