row_label_raw,row_label_full,col_0,Số cuối năm,VND Số đầu năm,numeric__Số cuối năm,numeric__VND Số đầu năm
Bắt động sản dở dang,Bắt động sản dở dang,Bắt động sản dở dang,1.892.978.967.408,2.626.443.280.652,1892978967408.0,2626443280652.0
- Dự án Jamona City (*),- Dự án Jamona City (*),- Dự án Jamona City (*),1.144.566.023.888,1.964.039.303.388,1144566023888.0,1964039303388.0
- Dự án Carillon 7 (*),- Dự án Carillon 7 (*),- Dự án Carillon 7 (*),546.612.097.712,407.191.607.518,546612097712.0,407191607518.0
- Dự án TTC Plaza Đức Trọng,- Dự án TTC Plaza Đức Trọng,- Dự án TTC Plaza Đức Trọng,90.182.144.485,55.294.713.124,90182144485.0,55294713124.0
- Dự án Thanh Đa,- Dự án Thanh Đa,- Dự án Thanh Đa,59.592.613.130,35.331.091.935,59592613130.0,35331091935.0
- Dự án khu dân cư Phú Hữu Quận 9,- Dự án khu dân cư Phú Hữu Quận 9,- Dự án khu dân cư Phú Hữu Quận 9,21.776.603.921,21.776.603.921,21776603921.0,21776603921.0
- Dự án Charmington La Pointe,- Dự án Charmington La Pointe,- Dự án Charmington La Pointe,10.013.243.812,9.281.286.495,10013243812.0,9281286495.0
- Dự án Hưng Điền – Tân Hưng Quận 8,- Dự án Hưng Điền – Tân Hưng Quận 8,- Dự án Hưng Điền – Tân Hưng Quận 8,-,70.200.297.411,,70200297411.0
- Dự án Carillon 5,- Dự án Carillon 5,- Dự án Carillon 5,-,17.940.886.016,,17940886016.0
- Các dự án khác,- Các dự án khác,- Các dự án khác,20.236.240.460,45.387.490.844,20236240460.0,45387490844.0
Dịch vụ đang cung cấp dở dang,Dịch vụ đang cung cấp dở dang,Dịch vụ đang cung cấp dở dang,16.353.570.913,-,16353570913.0,
Hàng hóa Bắt động sản,Hàng hóa Bắt động sản,Hàng hóa Bắt động sản,12.684.671.704,12.684.671.704,12684671704.0,12684671704.0
Khác,Khác,Khác,1.469.247.557,1.221.369.747,1469247557.0,1221369747.0
TỔNG CỘNG,TỔNG CỘNG,TỔNG CỘNG,1.923.486.457.582,2.640.349.322.103,1923486457582.0,2640349322103.0
