row_label_raw,row_label_full,Mã số,CHỈ TIÊU,Thuyết minh,Năm nay,Năm trước,numeric__CHỈ TIÊU,numeric__Thuyết minh,numeric__Năm nay,numeric__Năm trước
01,01,01,1. Doanh thu bán hàng và cung cấp dịch vụ,26.1,680.156.342.820,840.934.043.389,,261.0,680156342820.0,840934043389.0
02,02,02,2. Các khoản giảm trừ doanh thu,26.1,(5.519.883.332),(16.224.655.151),,261.0,-5519883332.0,-16224655151.0
10,10,10,3. Doanh thu thuần về bán hàng và cung cấp dịch vụ,26.1,674.636.459.488,824.709.388.238,,261.0,674636459488.0,824709388238.0
11,11,11,4. Giá vốn hàng bán và dịch vụ cung cấp,27,(1.032.003.656.373),(469.078.914.898),,27.0,-1032003656373.0,-469078914898.0
20,20,20,5. (Lỗ) lợi nhuận gộp về bán hàng và cung cấp dịch vụ,,(357.367.196.885),355.630.473.340,,,-357367196885.0,355630473340.0
21,21,21,6. Doanh thu hoạt động tài chính,26.2,683.295.343.771,230.093.071.114,,262.0,683295343771.0,230093071114.0
22,22,22,7. Chi phí tài chính,28,(203.815.475.607),(153.620.875.998),,28.0,-203815475607.0,-153620875998.0
23,23,23,Trong đó: Chi phí lãi vay,,(200.492.626.184),(134.968.073.199),,,-200492626184.0,-134968073199.0
25,25,25,8. Chi phí bán hàng,29,(87.540.554.755),(35.586.218.565),,29.0,-87540554755.0,-35586218565.0
26,26,26,9. Chi phí quản lý doanh nghiệp,29,(65.385.010.491),(127.109.345.609),,29.0,-65385010491.0,-127109345609.0
30,30,30,10. (Lỗ) lợi nhuận thuần từ hoạt động kinh doanh,,(30.812.893.967),269.407.104.282,,,-30812893967.0,269407104282.0
31,31,31,11. Thu nhập khác,30,106.696.267.766,12.534.519.637,,30.0,106696267766.0,12534519637.0
32,32,32,12. Chi phí khác,30,(824.374.345),(12.099.286.535),,30.0,-824374345.0,-12099286535.0
40,40,40,13. Lợi nhuận khác,30,105.871.893.421,435.233.102,,30.0,105871893421.0,435233102.0
50,50,50,14. Tổng lợi nhuận kế toán trước thuế TNDN,,75.058.999.454,269.842.337.384,,,75058999454.0,269842337384.0
51,51,51,15. Thu nhập (chi phí) thuế TNDN hiện hành,31.1,34.578.136.867,(61.862.101.518),,311.0,34578136867.0,-61862101518.0
60,60,60,17. Lợi nhuận sau thuế TNDN,,109.637.136.321,207.980.235.866,,,109637136321.0,207980235866.0
