row_label_raw,row_label_full,col_0,Giá trị giao dịch,Giá trị giao dịch_1,numeric__Giá trị giao dịch,numeric__Giá trị giao dịch_1
,,,2022VND,2021VND,,
Công ty con,Công ty con,Công ty con,Công ty con,Công ty con,,
Công ty CP Gang thép Hòa Phát,Công ty CP Gang thép Hòa Phát,Công ty CP Gang thép Hòa Phát,Công ty CP Gang thép Hòa Phát,Công ty CP Gang thép Hòa Phát,,
Lợi nhuận được chia từ công ty con,Công ty CP Gang thép Hòa Phát > Lợi nhuận được chia từ công ty con,Lợi nhuận được chia từ công ty con,3.283.779.314.282,7.000.000.000.000,3283779314282.0,7000000000000.0
Lợi nhuận nhận được từ công ty con,Công ty CP Gang thép Hòa Phát > Lợi nhuận nhận được từ công ty con,Lợi nhuận nhận được từ công ty con,7.353.779.314.282,1.000.000.000.000,7353779314282.0,1000000000000.0
Chuyển nhượng công ty con,Công ty CP Gang thép Hòa Phát > Chuyển nhượng công ty con,Chuyển nhượng công ty con,-,38.699.180.000.000,,38699180000000.0
Góp vốn,Công ty CP Gang thép Hòa Phát > Góp vốn,Góp vốn,-,47.499.220.000.000,,47499220000000.0
Công ty CP Sản phẩm Thép Hòa Phát,Công ty CP Sản phẩm Thép Hòa Phát,Công ty CP Sản phẩm Thép Hòa Phát,Công ty CP Sản phẩm Thép Hòa Phát,Công ty CP Sản phẩm Thép Hòa Phát,,
Lợi nhuận được chia từ công ty con,Công ty CP Sản phẩm Thép Hòa Phát > Lợi nhuận được chia từ công ty con,Lợi nhuận được chia từ công ty con,1.423.100.000.000,800.000.000.000,1423100000000.0,800000000000.0
Lợi nhuận nhận được từ công ty con,Công ty CP Sản phẩm Thép Hòa Phát > Lợi nhuận nhận được từ công ty con,Lợi nhuận nhận được từ công ty con,1.223.100.000.000,-,1223100000000.0,
Chuyển nhượng công ty con,Công ty CP Sản phẩm Thép Hòa Phát > Chuyển nhượng công ty con,Chuyển nhượng công ty con,-,3.499.500.000.000,,3499500000000.0
Góp vốn,Công ty CP Sản phẩm Thép Hòa Phát > Góp vốn,Góp vốn,-,5.499.650.000.000,,5499650000000.0
Công ty CP Phát triển Bất động sản Hòa Phát,Công ty CP Phát triển Bất động sản Hòa Phát,Công ty CP Phát triển Bất động sản Hòa Phát,Công ty CP Phát triển Bất động sản Hòa Phát,Công ty CP Phát triển Bất động sản Hòa Phát,,
Góp vốn,Công ty CP Phát triển Bất động sản Hòa Phát > Góp vốn,Góp vốn,4.000.000.000.000,1.998.000.000.000,4000000000000.0,1998000000000.0
Lợi nhuận được chia từ công ty con,Công ty CP Phát triển Bất động sản Hòa Phát > Lợi nhuận được chia từ công ty con,Lợi nhuận được chia từ công ty con,370.000.000.000,-,370000000000.0,
Các khoản cho vay,Công ty CP Phát triển Bất động sản Hòa Phát > Các khoản cho vay,Các khoản cho vay,300.000.000.000,-,300000000000.0,
Nhận thanh toán gốc cho vay,Công ty CP Phát triển Bất động sản Hòa Phát > Nhận thanh toán gốc cho vay,Nhận thanh toán gốc cho vay,300.000.000.000,-,300000000000.0,
Chuyển nhượng công ty con,Công ty CP Phát triển Bất động sản Hòa Phát > Chuyển nhượng công ty con,Chuyển nhượng công ty con,-,1.447.500.000.000,,1447500000000.0
Cung cấp dịch vụ,Công ty CP Phát triển Bất động sản Hòa Phát > Cung cấp dịch vụ,Cung cấp dịch vụ,-,333.959.448,,333959448.0
