row_label_raw,row_label_full,col_0,Mã số,Thuyết minh,31/12/2022 VND,1/1/2022 VND,numeric__Mã số,numeric__Thuyết minh,numeric__31/12/2022 VND,numeric__1/1/2022 VND
TÀI SẢN,TÀI SẢN,TÀI SẢN,TÀI SẢN,TÀI SẢN,TÀI SẢN,TÀI SẢN,,,,
Tài sản ngắn hạn(100 = 110 + 120 + 130 + 140 + 150),TÀI SẢN > Tài sản ngắn hạn(100 = 110 + 120 + 130 + 140 + 150),Tài sản ngắn hạn(100 = 110 + 120 + 130 + 140 + 150),100,,8.656.002.782.392,10.280.179.562.051,100.0,,8656002782392.0,10280179562051.0
Tiền và các khoản tương đương tiền,TÀI SẢN > Tiền và các khoản tương đương tiền,Tiền và các khoản tương đương tiền,110,4,139.679.224.341,703.474.108.767,110.0,4.0,139679224341.0,703474108767.0
Tiền,TÀI SẢN > Tiền,Tiền,111,,138.779.224.341,82.774.108.767,111.0,,138779224341.0,82774108767.0
Các khoản tương đương tiền,TÀI SẢN > Các khoản tương đương tiền,Các khoản tương đương tiền,112,,900.000.000,620.700.000.000,112.0,,900000000.0,620700000000.0
Đầu tư tài chính ngắn hạn,TÀI SẢN > Đầu tư tài chính ngắn hạn,Đầu tư tài chính ngắn hạn,120,,4.232.221.643.835,1.404.200.000.000,120.0,,4232221643835.0,1404200000000.0
Đầu tư nấm giữ đến ngày đáo hạn,TÀI SẢN > Đầu tư nấm giữ đến ngày đáo hạn,Đầu tư nấm giữ đến ngày đáo hạn,123,12,4.232.221.643.835,1.404.200.000.000,123.0,12.0,4232221643835.0,1404200000000.0
Các khoản phải thu ngắn hạn,TÀI SẢN > Các khoản phải thu ngắn hạn,Các khoản phải thu ngắn hạn,130,,4.247.610.046.782,8.121.200.085.412,130.0,,4247610046782.0,8121200085412.0
Phải thu ngắn hạn của khách hàng,TÀI SẢN > Phải thu ngắn hạn của khách hàng,Phải thu ngắn hạn của khách hàng,131,5,44.794.876.008,21.307.458.298,131.0,5.0,44794876008.0,21307458298.0
Trả trước cho người bán ngắn hạn,TÀI SẢN > Trả trước cho người bán ngắn hạn,Trả trước cho người bán ngắn hạn,132,6,16.558.547.617,12.649.281.875,132.0,6.0,16558547617.0,12649281875.0
Phải thu về cho vay ngắn hạn,TÀI SẢN > Phải thu về cho vay ngắn hạn,Phải thu về cho vay ngắn hạn,135,7.1,350.200.000.000,285.000.000.000,135.0,71.0,350200000000.0,285000000000.0
Phải thu ngắn hạn khác,TÀI SẢN > Phải thu ngắn hạn khác,Phải thu ngắn hạn khác,136,8.1,3.836.056.623.157,7.802.243.345.239,136.0,81.0,3836056623157.0,7802243345239.0
Hàng tồn kho,TÀI SẢN > Hàng tồn kho,Hàng tồn kho,140,,-,35.000.000,140.0,,,35000000.0
Tài sản ngắn hạn khác,TÀI SẢN > Tài sản ngắn hạn khác,Tài sản ngắn hạn khác,150,,36.491.867.434,51.270.367.872,150.0,,36491867434.0,51270367872.0
Chi phí trả trước ngắn hạn,TÀI SẢN > Chi phí trả trước ngắn hạn,Chi phí trả trước ngắn hạn,151,13.1,25.345.437.749,41.170.880.511,151.0,131.0,25345437749.0,41170880511.0
Thuế giá trị gia tăng được khấu trừ,TÀI SẢN > Thuế giá trị gia tăng được khấu trừ,Thuế giá trị gia tăng được khấu trừ,152,,9.999.319.883,8.643.441.752,152.0,,9999319883.0,8643441752.0
Thuế và các khoản phải thu Nhà nước,TÀI SẢN > Thuế và các khoản phải thu Nhà nước,Thuế và các khoản phải thu Nhà nước,153,15,1.147.109.802,1.456.045.609,153.0,15.0,1147109802.0,1456045609.0
