row_label_raw,row_label_full,Tài sản thuế thu nhập hoãn lại:Lợi nhuận chưa thực hiện phát sinh từ cácgiao dịch trong nội bộ Tập đoànCác khoản dự phòngLãi chưa thực hiện do đánh giá lại tài sản gópcho công ty liên kếtGiá trị thuế của các khoản lỗ mang sang,Thuế suất > 52%10%22%5%,31/12/2015VND > 19.989.457.76529.439.8838.588.415.5259.441.021.752,1/1/2015VND > 19.768.453.6841.429.719.822----,numeric__Thuế suất > 52%10%22%5%,numeric__31/12/2015VND > 19.989.457.76529.439.8838.588.415.5259.441.021.752,numeric__1/1/2015VND > 19.768.453.6841.429.719.822----
Tổng tài sản thuế thu nhập hoãn lại,Tổng tài sản thuế thu nhập hoãn lại,Tổng tài sản thuế thu nhập hoãn lại,Tổng tài sản thuế thu nhập hoãn lại,38.048.334.925,21.198.173.506,,38048334925.0,21198173506.0
Thuế thu nhập hoãn lại phải trả:Dự phòng giảm giá các khoản đầu tư vàocông ty conLãi chênh lệch tỷ giá chưa thực hiện,Thuế thu nhập hoãn lại phải trả:Dự phòng giảm giá các khoản đầu tư vàocông ty conLãi chênh lệch tỷ giá chưa thực hiện,Thuế thu nhập hoãn lại phải trả:Dự phòng giảm giá các khoản đầu tư vàocông ty conLãi chênh lệch tỷ giá chưa thực hiện,10%10%,(24.762.347.389)(196.279.113),(43.451.918.275)(2.154.096.653),,,
Tổng thuế thu nhập hoãn lại phải trả,Thuế thu nhập hoãn lại phải trả:Dự phòng giảm giá các khoản đầu tư vàocông ty conLãi chênh lệch tỷ giá chưa thực hiện > Tổng thuế thu nhập hoãn lại phải trả,Tổng thuế thu nhập hoãn lại phải trả,Tổng thuế thu nhập hoãn lại phải trả,(24.958.626.502),(45.606.014.928),,-24958626502.0,-45606014928.0
Tài sản thuế thu nhập hoãn lại/(thuế thu nhậphoãn lại phải trả) thuần,Thuế thu nhập hoãn lại phải trả:Dự phòng giảm giá các khoản đầu tư vàocông ty conLãi chênh lệch tỷ giá chưa thực hiện > Tài sản thuế thu nhập hoãn lại/(thuế thu nhậphoãn lại phải trả) thuần,Tài sản thuế thu nhập hoãn lại/(thuế thu nhậphoãn lại phải trả) thuần,Tài sản thuế thu nhập hoãn lại/(thuế thu nhậphoãn lại phải trả) thuần,13.089.708.423,(24.407.841.422),,13089708423.0,-24407841422.0
