row_label_raw,row_label_full,Thuế chống bán phá giá phải trả cho giai đoạn từ ngày 1 tháng 2 năm 2008 đến ngày 31 tháng 1 năm 2009 > Thuế chống bán phá giá phải trả cho giai đoạn từ ngày 1 tháng 2 năm 2009 đến ngày 31 tháng 1 năm 2010 > Thuế chống bán phá giá phải trả cho giai đoạn từ ngày 1 tháng 2 năm 2010 đến ngày 31 tháng 1 năm 2011 > Thuế chống bán phá giá phải trả cho giai đoạn từ ngày 1 tháng 2 năm 2012 đến ngày 31 tháng 1 năm 2013 > Thuế chống bán phá giá phải trả cho giai đoạn từ ngày 1 tháng 2 năm 2013 đến ngày 31 tháng 1 năm 2014,31/12/2015VND > - > 83.969.328.994 > 37.994.001.633,1/1/2015VND > 7.480.880.092 > 16.097.997.474 > 4.262.376.251 > 54.754.580.589 > 23.399.650.272,numeric__31/12/2015VND > - > 83.969.328.994 > 37.994.001.633,numeric__1/1/2015VND > 7.480.880.092 > 16.097.997.474 > 4.262.376.251 > 54.754.580.589 > 23.399.650.272
Dịch vụ thuê ngoài phải trả,Dịch vụ thuê ngoài phải trả,Dịch vụ thuê ngoài phải trả,2.079.894.544,1.678.291.000,2079894544.0,1678291000.0
Lương và thường,Lương và thường,Lương và thường,-,41.192.595.684,,41192595684.0
,,,124.043.225.171,148.866.371.362,124043225171.0,148866371362.0
