row_label_raw,row_label_full,col_0,Mã số,Thuyết minh,2015 VND,2014 VND,numeric__Mã số,numeric__Thuyết minh,numeric__2015 VND,numeric__2014 VND
LU'U CHUYÊN TIÊN TỪ HOẠT ĐỘNG KINH DOANH,LU'U CHUYÊN TIÊN TỪ HOẠT ĐỘNG KINH DOANH,LU'U CHUYÊN TIÊN TỪ HOẠT ĐỘNG KINH DOANH,LU'U CHUYÊN TIÊN TỪ HOẠT ĐỘNG KINH DOANH,LU'U CHUYÊN TIÊN TỪ HOẠT ĐỘNG KINH DOANH,LU'U CHUYÊN TIÊN TỪ HOẠT ĐỘNG KINH DOANH,LU'U CHUYÊN TIÊN TỪ HOẠT ĐỘNG KINH DOANH,,,,
Lợi nhuận trước thuế Điều chỉnh cho các khoản,LU'U CHUYÊN TIÊN TỪ HOẠT ĐỘNG KINH DOANH > Lợi nhuận trước thuế Điều chỉnh cho các khoản,Lợi nhuận trước thuế Điều chỉnh cho các khoản,01,,12.136.217.393,1.047.538.044.137,1.0,,12136217393.0,1047538044137.0
Khấu hao và phân bổ,LU'U CHUYÊN TIÊN TỪ HOẠT ĐỘNG KINH DOANH > Khấu hao và phân bổ,Khấu hao và phân bổ,02,,173.820.736.920,154.693.123.098,2.0,,173820736920.0,154693123098.0
Các khoản dự phòng,LU'U CHUYÊN TIÊN TỪ HOẠT ĐỘNG KINH DOANH > Các khoản dự phòng,Các khoản dự phòng,03,,6.394.478.025,3.600.739.283,3.0,,6394478025.0,3600739283.0
Lãi chênh lệch tỷ giá hối đoái phát sinh từ việc đánh giá lại các khoản mục tiền tệ có gốc ngoại tệ (Lãi)/lỗ từ thanh lý tài sản cố định hữu hình,LU'U CHUYÊN TIÊN TỪ HOẠT ĐỘNG KINH DOANH > Lãi chênh lệch tỷ giá hối đoái phát sinh từ việc đánh giá lại các khoản mục tiền tệ có gốc ngoại tệ (Lãi)/lỗ từ thanh lý tài sản cố định hữu hình,Lãi chênh lệch tỷ giá hối đoái phát sinh từ việc đánh giá lại các khoản mục tiền tệ có gốc ngoại tệ (Lãi)/lỗ từ thanh lý tài sản cố định hữu hình,04,,(4.721.155.911),(8.622.178.524),4.0,,-4721155911.0,-8622178524.0
Lãi chênh lệch tỷ giá hối đoái phát sinh từ việc đánh giá lại các khoản mục tiền tệ có gốc ngoại tệ (Lãi)/lỗ từ thanh lý tài sản cố định hữu hình,LU'U CHUYÊN TIÊN TỪ HOẠT ĐỘNG KINH DOANH > Lãi chênh lệch tỷ giá hối đoái phát sinh từ việc đánh giá lại các khoản mục tiền tệ có gốc ngoại tệ (Lãi)/lỗ từ thanh lý tài sản cố định hữu hình,Lãi chênh lệch tỷ giá hối đoái phát sinh từ việc đánh giá lại các khoản mục tiền tệ có gốc ngoại tệ (Lãi)/lỗ từ thanh lý tài sản cố định hữu hình,05,,(3.085.100.834),6.719.080.167,5.0,,-3085100834.0,6719080167.0
Xóa sổ xây dựng cơ bản dở dang,LU'U CHUYÊN TIÊN TỪ HOẠT ĐỘNG KINH DOANH > Xóa sổ xây dựng cơ bản dở dang,Xóa sổ xây dựng cơ bản dở dang,05,,3.913.827.619,-,5.0,,3913827619.0,
Thu nhập tiền lãi và cổ tức,LU'U CHUYÊN TIÊN TỪ HOẠT ĐỘNG KINH DOANH > Thu nhập tiền lãi và cổ tức,Thu nhập tiền lãi và cổ tức,05,,(99.636.721.086),(86.895.987.151),5.0,,-99636721086.0,-86895987151.0
Lãi từ thanh lý công ty con,LU'U CHUYÊN TIÊN TỪ HOẠT ĐỘNG KINH DOANH > Lãi từ thanh lý công ty con,Lãi từ thanh lý công ty con,05,,(94.558.760.422),-,5.0,,-94558760422.0,
Chi phí lãi vay và chi phí phát hành trái phiếu,LU'U CHUYÊN TIÊN TỪ HOẠT ĐỘNG KINH DOANH > Chi phí lãi vay và chi phí phát hành trái phiếu,Chi phí lãi vay và chi phí phát hành trái phiếu,06,,221.031.585.648,167.134.344.566,6.0,,221031585648.0,167134344566.0
Lợi nhuận từ hoạt động kinh doanh trước những thay đổi vốn lưu động,LU'U CHUYÊN TIÊN TỪ HOẠT ĐỘNG KINH DOANH > Lợi nhuận từ hoạt động kinh doanh trước những thay đổi vốn lưu động,Lợi nhuận từ hoạt động kinh doanh trước những thay đổi vốn lưu động,08,,215.295.107.352,1.284.167.165.576,8.0,,215295107352.0,1284167165576.0
Biến động các khoản phải thu,LU'U CHUYÊN TIÊN TỪ HOẠT ĐỘNG KINH DOANH > Biến động các khoản phải thu,Biến động các khoản phải thu,09,,(106.160.210.466),(152.286.584.556),9.0,,-106160210466.0,-152286584556.0
Biến động hàng tồn kho,LU'U CHUYÊN TIÊN TỪ HOẠT ĐỘNG KINH DOANH > Biến động hàng tồn kho,Biến động hàng tồn kho,10,,191.437.939.783,(1.977.942.198.267),10.0,,191437939783.0,-1977942198267.0
Biến động các khoản phải trả và nợ khác,LU'U CHUYÊN TIÊN TỪ HOẠT ĐỘNG KINH DOANH > Biến động các khoản phải trả và nợ khác,Biến động các khoản phải trả và nợ khác,11,,(81.837.676.116),(287.036.581.136),11.0,,-81837676116.0,-287036581136.0
Biến động chi phí trả trước,LU'U CHUYÊN TIÊN TỪ HOẠT ĐỘNG KINH DOANH > Biến động chi phí trả trước,Biến động chi phí trả trước,12,,6.198.166.701,2.282.615.538,12.0,,6198166701.0,2282615538.0
,,,,,224.933.327.254,(1.130.815.582.845),,,224933327254.0,-1130815582845.0
Tiền lãi vay đã trả,LU'U CHUYÊN TIÊN TỪ HOẠT ĐỘNG KINH DOANH > Tiền lãi vay đã trả,Tiền lãi vay đã trả,14,,(195.424.163.860),(161.027.571.892),14.0,,-195424163860.0,-161027571892.0
Thuế thu nhập đã nộp,LU'U CHUYÊN TIÊN TỪ HOẠT ĐỘNG KINH DOANH > Thuế thu nhập đã nộp,Thuế thu nhập đã nộp,15,,(69.238.625.918),(52.851.382.432),15.0,,-69238625918.0,-52851382432.0
Tiền chi khác cho hoạt động kinh doanh,LU'U CHUYÊN TIÊN TỪ HOẠT ĐỘNG KINH DOANH > Tiền chi khác cho hoạt động kinh doanh,Tiền chi khác cho hoạt động kinh doanh,17,,(23.141.286.513),(30.964.920.593),17.0,,-23141286513.0,-30964920593.0
Lưu chuyển tiền thuần từ các hoạt động kinh doanh,LU'U CHUYÊN TIÊN TỪ HOẠT ĐỘNG KINH DOANH > Lưu chuyển tiền thuần từ các hoạt động kinh doanh,Lưu chuyển tiền thuần từ các hoạt động kinh doanh,20,,(62.870.749.037),(1.375.659.457.762),20.0,,-62870749037.0,-1375659457762.0
