row_label_raw,row_label_full,col_0,Tổng tài sản,Tổng tài sản_1,numeric__Tổng tài sản,numeric__Tổng tài sản_1
,,,31/12/2015VND,1/1/2015VND,,
Việt Nam,Việt Nam,Việt Nam,7.551.260.469.265,7.348.164.799.186,7551260469265.0,7348164799186.0
Bắc Mỹ,Bắc Mỹ,Bắc Mỹ,1.673.887.464.009,1.937.324.160.892,1673887464009.0,1937324160892.0
,,,9.225.147.933.274,9.285.488.960.078,9225147933274.0,9285488960078.0
