row_label_raw,row_label_full,Giá trị ghi sổ > 31/12/2020VND,Giá trị ghi sổ > 1/1/2020VND,numeric__Giá trị ghi sổ > 1/1/2020VND
27.096.626.556,27.096.626.556,27.096.626.556,-,
6.274.809.391,6.274.809.391,6.274.809.391,-,
