row_label_raw,row_label_full,col_0,Mã số,Thuyết minh,2020 VND,2019 VND,numeric__Mã số,numeric__Thuyết minh,numeric__2020 VND,numeric__2019 VND
Doanh thu bán hàng,Doanh thu bán hàng,Doanh thu bán hàng,01,32,17.038.062.202.090,14.574.901.245.099,1.0,32.0,17038062202090.0,14574901245099.0
Các khoản giảm trừ doanh thu,Các khoản giảm trừ doanh thu,Các khoản giảm trừ doanh thu,02,32,919.056.719.159,776.149.958.427,2.0,32.0,919056719159.0,776149958427.0
Doanh thu thuần về bán hàng (10 = 01 - 02),Doanh thu thuần về bán hàng (10 = 01 - 02),Doanh thu thuần về bán hàng (10 = 01 - 02),10,32,16.119.005.482.931,13.798.751.286.672,10.0,32.0,16119005482931.0,13798751286672.0
Giá vốn hàng bán,Giá vốn hàng bán,Giá vốn hàng bán,11,33,13.394.378.798.551,11.533.148.211.650,11.0,33.0,13394378798551.0,11533148211650.0
Lợi nhuận gộp (20 = 10 - 11),Lợi nhuận gộp (20 = 10 - 11),Lợi nhuận gộp (20 = 10 - 11),20,,2.724.626.684.380,2.265.603.075.022,20.0,,2724626684380.0,2265603075022.0
Doanh thu hoạt động tài chính,Doanh thu hoạt động tài chính,Doanh thu hoạt động tài chính,21,34,109.387.462.759,76.612.962.663,21.0,34.0,109387462759.0,76612962663.0
Chi phí tài chính,Chi phí tài chính,Chi phí tài chính,22,35,508.024.853.285,364.166.857.502,22.0,35.0,508024853285.0,364166857502.0
Trong đó: Chi phí lãi vay,Trong đó: Chi phí lãi vay,Trong đó: Chi phí lãi vay,23,,423.754.793.202,284.977.600.614,23.0,,423754793202.0,284977600614.0
Phần lãi trong các công ty liên kết,Phần lãi trong các công ty liên kết,Phần lãi trong các công ty liên kết,24,7(c),10.014.797.072,9.690.583.861,24.0,,10014797072.0,9690583861.0
Chi phí bán hàng,Chi phí bán hàng,Chi phí bán hàng,25,36,932.548.757.092,680.705.067.100,25.0,36.0,932548757092.0,680705067100.0
Chi phí quản lý doanh nghiệp,Chi phí quản lý doanh nghiệp,Chi phí quản lý doanh nghiệp,26,37,719.109.230.448,797.348.195.270,26.0,37.0,719109230448.0,797348195270.0
Lợi nhuận thuần từ hoạt động kinh doanh {30 = 20 + (21 - 22) + 24 - (25 + 26)},Lợi nhuận thuần từ hoạt động kinh doanh {30 = 20 + (21 - 22) + 24 - (25 + 26)},Lợi nhuận thuần từ hoạt động kinh doanh {30 = 20 + (21 - 22) + 24 - (25 + 26)},30,,684.346.103.386,509.686.501.674,30.0,,684346103386.0,509686501674.0
Thu nhập khác,Thu nhập khác,Thu nhập khác,31,38,18.750.848.870,93.616.762.281,31.0,38.0,18750848870.0,93616762281.0
Chi phí khác,Chi phí khác,Chi phí khác,32,39,22.754.045.641,35.373.594.141,32.0,39.0,22754045641.0,35373594141.0
Kết quả từ hoạt động khác (40 = 31 - 32),Kết quả từ hoạt động khác (40 = 31 - 32),Kết quả từ hoạt động khác (40 = 31 - 32),40,,(4.003.196.771),58.243.168.140,40.0,,-4003196771.0,58243168140.0
Lợi nhuận kế toán trước thuế (50 = 30 + 40),Lợi nhuận kế toán trước thuế (50 = 30 + 40),Lợi nhuận kế toán trước thuế (50 = 30 + 40),50,,680.342.906.615,567.929.669.814,50.0,,680342906615.0,567929669814.0
Chi phí thuế TNDN hiện hành,Chi phí thuế TNDN hiện hành,Chi phí thuế TNDN hiện hành,51,40,215.665.596.683,235.735.572.677,51.0,40.0,215665596683.0,235735572677.0
Lợi ích thuế TNDN hoãn lại,Lợi ích thuế TNDN hoãn lại,Lợi ích thuế TNDN hoãn lại,52,40,(27.524.972.132),(37.520.851.914),52.0,40.0,-27524972132.0,-37520851914.0
Lợi nhuận sau thuế TNDN (60 = 50 - 51 - 52) (mang sang trang sau),Lợi nhuận sau thuế TNDN (60 = 50 - 51 - 52) (mang sang trang sau),Lợi nhuận sau thuế TNDN (60 = 50 - 51 - 52) (mang sang trang sau),60,,492.202.282.064,369.714.949.051,60.0,,492202282064.0,369714949051.0
