row_label_raw,row_label_full,Giá trị ghi sổ > 31/12/2020VND,Giá trị ghi sổ > 1/1/2020VND,numeric__Giá trị ghi sổ > 1/1/2020VND
1.009.936.668.293,1.009.936.668.293,1.009.936.668.293,977.729.994.560,977729994560.0
23.785.309.575,23.785.309.575,23.785.309.575,73.136.695.417,73136695417.0
72.367.032.919,72.367.032.919,72.367.032.919,73.954.609.508,73954609508.0
