row_label_raw,row_label_full,col_0,Thức ăn chăn nuôi,Thức ăn chăn nuôi_1,Thịt và Trang trại,Thịt và Trang trại_1,Loại trừ,Loại trừ_1,Hợp nhất,Hợp nhất_1,numeric__Thức ăn chăn nuôi,numeric__Thức ăn chăn nuôi_1,numeric__Thịt và Trang trại,numeric__Thịt và Trang trại_1,numeric__Loại trừ,numeric__Loại trừ_1,numeric__Hợp nhất,numeric__Hợp nhất_1
,,,2020VND,2019VND,2020VND,2019VND,2020VND,2019VND,2020VND,2019VND,,,,,,,,
Tổng doanh thu của bộ phận,Tổng doanh thu của bộ phận,Tổng doanh thu của bộ phận,13.871.348.036.256,13.474.840.096.172,2.378.515.081.290,420.936.545.037,(130.857.634.615),(97.025.354.537),16.119.005.482.931,13.798.751.286.672,13871348036256.0,13474840096172.0,2378515081290.0,420936545037.0,-130857634615.0,-97025354537.0,16119005482931.0,13798751286672.0
Kết quả kinh doanh của bộ phận,Kết quả kinh doanh của bộ phận,Kết quả kinh doanh của bộ phận,1.132.196.578.398,1.106.348.481.932,(301.509.172.296),(389.228.060.184),344.085.774,2.126.432.059,831.031.491.876,719.246.853.807,1132196578398.0,1106348481932.0,-301509172296.0,-389228060184.0,344085774.0,2126432059.0,831031491876.0,719246853807.0
Chỉ phí không phân bổ thuần,Chỉ phí không phân bổ thuần,Chỉ phí không phân bổ thuần,,,,,,,(150.839.359.221),(150.891.655.372),,,,,,,-150839359221.0,-150891655372.0
Kết quả từ hoạt động kinh doanh,Kết quả từ hoạt động kinh doanh,Kết quả từ hoạt động kinh doanh,,,,,,,680.192.132.655,568.355.198.435,,,,,,,680192132655.0,568355198435.0
Thu nhập khác,Thu nhập khác,Thu nhập khác,-,-,-,-,-,-,150.773.960,(425.528.621),,,,,,,150773960.0,-425528621.0
Thuế thu nhập doanh nghiệp,Thuế thu nhập doanh nghiệp,Thuế thu nhập doanh nghiệp,(182.722.241.213),(198.186.843.580),(5.418.383.338),(27.877.183),-,-,(188.140.624.551),(198.214.720.763),-182722241213.0,-198186843580.0,-5418383338.0,-27877183.0,,,-188140624551.0,-198214720763.0
Lợi nhuận thuần sau thuế thu nhập doanh nghiệp,Lợi nhuận thuần sau thuế thu nhập doanh nghiệp,Lợi nhuận thuần sau thuế thu nhập doanh nghiệp,949.474.337.185,908.161.638.352,(306.927.555.634),(389.255.937.367),344.085.774,2.126.432.059,492.202.282.064,369.714.949.051,949474337185.0,908161638352.0,-306927555634.0,-389255937367.0,344085774.0,2126432059.0,492202282064.0,369714949051.0
