row_label_raw,row_label_full,col_0,Mã số,Thuyết minh,31/12/2020 VND,1/1/2020 VND,numeric__Mã số,numeric__Thuyết minh,numeric__31/12/2020 VND,numeric__1/1/2020 VND
Tài sản dài hạn(200 = 210 + 220 + 240 + 250 + 260),Tài sản dài hạn(200 = 210 + 220 + 240 + 250 + 260),Tài sản dài hạn(200 = 210 + 220 + 240 + 250 + 260),200,,11.745.889.703.075,10.384.987.528.036,200.0,,11745889703075.0,10384987528036.0
Các khoản phải thu dài hạn,Các khoản phải thu dài hạn,Các khoản phải thu dài hạn,210,,32.405.791.605,16.506.597.000,210.0,,32405791605.0,16506597000.0
Phải thu dài hạn khác,Phải thu dài hạn khác,Phải thu dài hạn khác,216,10,32.405.791.605,16.506.597.000,216.0,10.0,32405791605.0,16506597000.0
Tài sản cố định,Tài sản cố định,Tài sản cố định,220,,8.384.846.294.660,7.354.513.390.155,220.0,,8384846294660.0,7354513390155.0
Tài sản cố định hữu hình,Tài sản cố định hữu hình,Tài sản cố định hữu hình,221,13,5.007.399.190.225,4.091.424.919.307,221.0,13.0,5007399190225.0,4091424919307.0
Nguyên giá,Nguyên giá,Nguyên giá,222,,6.632.821.701.303,5.283.195.968.073,222.0,,6632821701303.0,5283195968073.0
Giá trị hao mòn lũy kế,Giá trị hao mòn lũy kế,Giá trị hao mòn lũy kế,223,,(1.625.422.511.078),(1.191.771.048.766),223.0,,-1625422511078.0,-1191771048766.0
Tài sản cố định hữu hình thuê tài chính,Tài sản cố định hữu hình thuê tài chính,Tài sản cố định hữu hình thuê tài chính,224,14,22.278.740.158,-,224.0,14.0,22278740158.0,
Nguyên giá,Nguyên giá,Nguyên giá,225,,22.761.303.606,-,225.0,,22761303606.0,
Giá trị hao mòn lũy kế,Giá trị hao mòn lũy kế,Giá trị hao mòn lũy kế,226,,(482.563.448),-,226.0,,-482563448.0,
Tài sản cố định vô hình,Tài sản cố định vô hình,Tài sản cố định vô hình,227,15,3.355.168.364.277,3.263.088.470.848,227.0,15.0,3355168364277.0,3263088470848.0
Nguyên giá,Nguyên giá,Nguyên giá,228,,5.198.505.528.456,4.863.075.848.521,228.0,,5198505528456.0,4863075848521.0
Giá trị hao mòn lũy kế,Giá trị hao mòn lũy kế,Giá trị hao mòn lũy kế,229,,(1.843.337.164.179),(1.599.987.377.673),229.0,,-1843337164179.0,-1599987377673.0
Tài sản dở dang dài hạn,Tài sản dở dang dài hạn,Tài sản dở dang dài hạn,240,,181.974.737.981,353.241.217.535,240.0,,181974737981.0,353241217535.0
Xây dựng cơ bản dở dang,Xây dựng cơ bản dở dang,Xây dựng cơ bản dở dang,242,16,181.974.737.981,353.241.217.535,242.0,16.0,181974737981.0,353241217535.0
Đầu tư tài chính dài hạn,Đầu tư tài chính dài hạn,Đầu tư tài chính dài hạn,250,,2.171.509.761.899,2.173.141.241.640,250.0,,2171509761899.0,2173141241640.0
Đầu tư vào các công ty liên kết,Đầu tư vào các công ty liên kết,Đầu tư vào các công ty liên kết,252,7(c),2.146.548.963.099,2.159.937.181.640,252.0,,2146548963099.0,2159937181640.0
Đầu tư góp vốn vào các đơn vị khác,Đầu tư góp vốn vào các đơn vị khác,Đầu tư góp vốn vào các đơn vị khác,253,7(d),30.588.758.800,21.646.000.000,253.0,,30588758800.0,21646000000.0
Dự phòng giảm giá đầu tư tài chính dài hạn,Dự phòng giảm giá đầu tư tài chính dài hạn,Dự phòng giảm giá đầu tư tài chính dài hạn,254,7(d),(5.627.960.000),(8.441.940.000),254.0,,-5627960000.0,-8441940000.0
Tài sản dài hạn khác,Tài sản dài hạn khác,Tài sản dài hạn khác,260,,975.153.116.930,487.585.081.706,260.0,,975153116930.0,487585081706.0
Chi phí trả trước dài hạn,Chi phí trả trước dài hạn,Chi phí trả trước dài hạn,261,17(b),766.265.266.034,415.519.871.660,261.0,,766265266034.0,415519871660.0
Tài sản thuế thu nhập hoãn lại,Tài sản thuế thu nhập hoãn lại,Tài sản thuế thu nhập hoãn lại,262,18,65.262.127.233,72.065.210.046,262.0,18.0,65262127233.0,72065210046.0
Lợi thế thương mại,Lợi thế thương mại,Lợi thế thương mại,269,19,143.625.723.663,-,269.0,19.0,143625723663.0,
TỔNG TÀI SẢN (270 = 100 + 200),TỔNG TÀI SẢN (270 = 100 + 200),TỔNG TÀI SẢN (270 = 100 + 200),270,,17.957.454.153.585,14.711.394.687.098,270.0,,17957454153585.0,14711394687098.0
