row_label_raw,row_label_full,col_0,col_1,col_2,col_3,col_4,Vissan VND,Thuận Phát VND,Abattoir VND,Donatraco VND,Tổng VND,numeric__col_1,numeric__col_2,numeric__col_3,numeric__col_4,numeric__Vissan VND,numeric__Thuận Phát VND,numeric__Abattoir VND,numeric__Donatraco VND,numeric__Tổng VND
Số dư dàu nám,Số dư dàu nám,Số dư dàu nám,Số dư dàu nám,Số dư dàu nám,Số dư dàu nám,Số dư dàu nám,2.135.490.172.000,4.925.117.326,6.708.889.701,12.813.002.613,2.159.937.181.640,,,,,2135490172000.0,4925117326.0,6708889701.0,12813002613.0,2159937181640.0
Phàn lái/(lô) phát sinh sau ngày mua duoc chia,Phàn lái/(lô) phát sinh sau ngày mua duoc chia,Phàn lái/(lô) phát sinh sau ngày mua duoc chia,Phàn lái/(lô) phát sinh sau ngày mua duoc chia,Phàn lái/(lô) phát sinh sau ngày mua duoc chia,Phàn lái/(lô) phát sinh sau ngày mua duoc chia,Phàn lái/(lô) phát sinh sau ngày mua duoc chia,10.090.013.000,(635.787.630),560.571.702,-,10.014.797.072,,,,,10090013000.0,-635787630.0,560571702.0,,10014797072.0
Cô túc cóng bó,Cô túc cóng bó,Cô túc cóng bó,Cô túc cóng bó,Cô túc cóng bó,Cô túc cóng bó,Cô túc cóng bó,(10.090.013.000),-,(500.000.000),-,(10.590.013.000),,,,,-10090013000.0,,-500000000.0,,-10590013000.0
Phàn loài sang dàu tur góp vón vào các don vi khác,Phàn loài sang dàu tur góp vón vào các don vi khác,Phàn loài sang dàu tur góp vón vào các don vi khác,Phàn loài sang dàu tur góp vón vào các don vi khác,Phàn loài sang dàu tur góp vón vào các don vi khác,Phàn loài sang dàu tur góp vón vào các don vi khác,Phàn loài sang dàu tur góp vón vào các don vi khác,-,-,-,(8.942.758.800),(8.942.758.800),,,,,,,,-8942758800.0,-8942758800.0
Lô do phân loài sang dàu tur góp vón vào các don vi khác,Lô do phân loài sang dàu tur góp vón vào các don vi khác,Lô do phân loài sang dàu tur góp vón vào các don vi khác,Lô do phân loài sang dàu tur góp vón vào các don vi khác,Lô do phân loài sang dàu tur góp vón vào các don vi khác,Lô do phân loài sang dàu tur góp vón vào các don vi khác,Lô do phân loài sang dàu tur góp vón vào các don vi khác,-,-,-,(3.870.243.813),(3.870.243.813),,,,,,,,-3870243813.0,-3870243813.0
Số dur cuói nám,Số dur cuói nám,Số dur cuói nám,Số dur cuói nám,Số dur cuói nám,Số dur cuói nám,Số dur cuói nám,2.135.490.172.000,4.289.329.696,6.769.461.403,-,2.146.548.963.099,,,,,2135490172000.0,4289329696.0,6769461403.0,,2146548963099.0
