row_label_raw,row_label_full,col_0,2020VND,2019VND,numeric__2020VND,numeric__2019VND
Lợi nhuận kế toán trước thuế,Lợi nhuận kế toán trước thuế,Lợi nhuận kế toán trước thuế,680.342.906.615,567.929.669.814,680342906615.0,567929669814.0
Thuế tính theo thuế suất của Công ty,Thuế tính theo thuế suất của Công ty,Thuế tính theo thuế suất của Công ty,136.068.581.323,113.585.933.963,136068581323.0,113585933963.0
Ảnh hưởng của các mức thuế suất khác của các công ty con,Ảnh hưởng của các mức thuế suất khác của các công ty con,Ảnh hưởng của các mức thuế suất khác của các công ty con,(100.258.085.089),(10.163.162.777),-100258085089.0,-10163162777.0
Chi phí không được khấu trừ thuế,Chi phí không được khấu trừ thuế,Chi phí không được khấu trừ thuế,8.666.726.955,41.735.442.016,8666726955.0,41735442016.0
Tài sản thuế thu nhập hoãn lại chưa được ghi nhận,Tài sản thuế thu nhập hoãn lại chưa được ghi nhận,Tài sản thuế thu nhập hoãn lại chưa được ghi nhận,146.973.706.556,55.710.179.973,146973706556.0,55710179973.0
Ghi giảm tài sản thuế thu nhập hoãn lại,Ghi giảm tài sản thuế thu nhập hoãn lại,Ghi giảm tài sản thuế thu nhập hoãn lại,2.208.872.370,1.686.457.231,2208872370.0,1686457231.0
Ảnh hưởng của lãi từ các công ty liên kết,Ảnh hưởng của lãi từ các công ty liên kết,Ảnh hưởng của lãi từ các công ty liên kết,(2.002.959.414),(1.938.116.772),-2002959414.0,-1938116772.0
Lỗ tính thuế đã sử dụng,Lỗ tính thuế đã sử dụng,Lỗ tính thuế đã sử dụng,(2.519.634.955),(853.204.867),-2519634955.0,-853204867.0
Thu nhập không chịu thuế,Thu nhập không chịu thuế,Thu nhập không chịu thuế,-,(649.380.000),,-649380000.0
Dự phòng thừa trong những năm trước,Dự phòng thừa trong những năm trước,Dự phòng thừa trong những năm trước,(996.583.195),(899.428.004),-996583195.0,-899428004.0
,,,188.140.624.551,198.214.720.763,188140624551.0,198214720763.0
