row_label_raw,row_label_full,Giá trị ghi số > 31/12/2020VND,Giá trị ghi số > 1/1/2020VND,numeric__Giá trị ghi số > 1/1/2020VND
3.000.000.000,3.000.000.000,3.000.000.000,-,
1.002.328.778.791,1.002.328.778.791,1.002.328.778.791,-,
268.737.188,268.737.188,268.737.188,-,
11.082.326.866,11.082.326.866,11.082.326.866,-,
362.763.523.475,362.763.523.475,362.763.523.475,-,
