row_label_raw,row_label_full,Thuế giá trị gia tăng,1/1/2020 VND > 19.099.652.828,Tăng do hợp nhất kinh doanh VND > 4.624.689.182,Số phát sinh trong năm VND > 34.428.752.118,Số đã nộp trong năm VND > (21.516.279.340),Số cán trừ/phân loại lại VND > (33.783.406.735),31/12/2020 VND > 2.853.408.053,numeric__1/1/2020 VND > 19.099.652.828,numeric__Tăng do hợp nhất kinh doanh VND > 4.624.689.182,numeric__Số phát sinh trong năm VND > 34.428.752.118,numeric__Số đã nộp trong năm VND > (21.516.279.340),numeric__Số cán trừ/phân loại lại VND > (33.783.406.735),numeric__31/12/2020 VND > 2.853.408.053
Thuế xuất nhập khẩu,Thuế xuất nhập khẩu,Thuế xuất nhập khẩu,124.856.397,-,83.202.118.558,(83.284.241.311),-,42.733.644,124856397.0,,83202118558.0,-83284241311.0,,42733644.0
Thuế thu nhập doanh nghiệp,Thuế thu nhập doanh nghiệp,Thuế thu nhập doanh nghiệp,66.075.864.373,-,215.665.596.683,(201.952.780.669),(2.679.143.954),77.109.536.433,66075864373.0,,215665596683.0,-201952780669.0,-2679143954.0,77109536433.0
Thuế thu nhập cá nhân,Thuế thu nhập cá nhân,Thuế thu nhập cá nhân,14.750.441.641,129.524.102,56.187.658.840,(58.102.477.133),(3.789.702.079),9.175.445.371,14750441641.0,129524102.0,56187658840.0,-58102477133.0,-3789702079.0,9175445371.0
Các loại thuế khác,Các loại thuế khác,Các loại thuế khác,-,-,1.127.609.760,(1.120.575.360),-,7.034.400,,,1127609760.0,-1120575360.0,,7034400.0
,,,100.050.815.239,4.754.213.284,390.611.735.959,(365.976.353.813),(40.252.252.768),89.188.157.901,100050815239.0,4754213284.0,390611735959.0,-365976353813.0,-40252252768.0,89188157901.0
