row_label_raw,row_label_full,col_0,Năm 2017(VND),Từ 15/01/2016đến 31/12/2016(VND),numeric__Năm 2017(VND),numeric__Từ 15/01/2016đến 31/12/2016(VND)
Tổng doanh thu bán hàng và cung cấp dịch vụ,Tổng doanh thu bán hàng và cung cấp dịch vụ,Tổng doanh thu bán hàng và cung cấp dịch vụ,7.269.482.060.418,6.461.769.716.201,7269482060418.0,6461769716201.0
Doanh thu bán than,Doanh thu bán than,Doanh thu bán than,164.797.536.510,131.456.990.630,164797536510.0,131456990630.0
Doanh thu bán điện,Doanh thu bán điện,Doanh thu bán điện,6.996.502.455.885,6.283.463.671.279,6996502455885.0,6283463671279.0
Doanh thu khác,Doanh thu khác,Doanh thu khác,108.182.068.023,46.849.054.292,108182068023.0,46849054292.0
