row_label_raw,row_label_full,col_0,Năm 2017(VND),Từ 15/01/2016đến 31/12/2016(VND),numeric__Năm 2017(VND),numeric__Từ 15/01/2016đến 31/12/2016(VND)
"Lãi tiền gửi, tiền cho vay","Lãi tiền gửi, tiền cho vay","Lãi tiền gửi, tiền cho vay",9.790.449.589,7.135.268.696,9790449589.0,7135268696.0
Tiền cổ tức và lợi nhuận được chia,Tiền cổ tức và lợi nhuận được chia,Tiền cổ tức và lợi nhuận được chia,21.630.000.000,7.210.000.000,21630000000.0,7210000000.0
Lãi chênh lệch tỷ giá,Lãi chênh lệch tỷ giá,Lãi chênh lệch tỷ giá,27.772.901.627,4.073.859.117,27772901627.0,4073859117.0
Cộng,Cộng,Cộng,59.193.351.216,18.419.127.813,59193351216.0,18419127813.0
