row_label_raw,row_label_full,col_0,col_1,01/01/2017(VND) > Giá trị,01/01/2017(VND) > Khả năngtrà nợ,Tăng trong năm,Giảm trong năm,31/12/2017(VND) > Giá trị,31/12/2017(VND) > Khả năngtrà nợ,numeric__col_1,numeric__01/01/2017(VND) > Giá trị,numeric__01/01/2017(VND) > Khả năngtrà nợ,numeric__Tăng trong năm,numeric__Giảm trong năm,numeric__31/12/2017(VND) > Giá trị,numeric__31/12/2017(VND) > Khả năngtrà nợ
a.,a.,a.,Gốc vay ngắn hạn,-,-,150.000.000.000,150.000.000.000,-,-,,,,150000000000.0,150000000000.0,,
a.,a.,a.,Vay ngân hàng,-,-,150.000.000.000,150.000.000.000,-,-,,,,150000000000.0,150000000000.0,,
b.,b.,b.,Gốc vay dài hạn,14.063.992.935.297,14.063.992.935.297,724.845.234.400,3.116.767.128.713,11.672.071.040.984,11.672.071.040.984,,14063992935297.0,14063992935297.0,724845234400.0,3116767128713.0,11672071040984.0,11672071040984.0
-,-,-,Từ 1 năm đến 5 năm,24.886.490.932,24.886.490.932,7.169.000.000,31.209.563.292,845.927.640,845.927.640,,24886490932.0,24886490932.0,7169000000.0,31209563292.0,845927640.0,845927640.0
-,-,-,Vay ngân hàng,24.886.490.932,24.886.490.932,7.169.000.000,31.209.563.292,845.927.640,845.927.640,,24886490932.0,24886490932.0,7169000000.0,31209563292.0,845927640.0,845927640.0
-,-,-,Trên 5 năm,14.039.106.444.365,14.039.106.444.365,717.676.234.400,3.085.557.565.421,11.671.225.113.344,11.671.225.113.344,,14039106444365.0,14039106444365.0,717676234400.0,3085557565421.0,11671225113344.0,11671225113344.0
-,-,-,Vay ngân hàng,4.069.144.442.040,4.069.144.442.040,717.265.748.719,468.953.642.020,4.317.456.548.739,4.317.456.548.739,,4069144442040.0,4069144442040.0,717265748719.0,468953642020.0,4317456548739.0,4317456548739.0
-,-,-,Vay Tập đoàn,9.969.962.002.325,9.969.962.002.325,410.485.681,2.616.603.923.401,7.353.768.564.605,7.353.768.564.605,,9969962002325.0,9969962002325.0,410485681.0,2616603923401.0,7353768564605.0,7353768564605.0
-,-,-,Cộng,14.063.992.935.297,14.063.992.935.297,874.845.234.400,3.266.767.128.713,11.672.071.040.984,11.672.071.040.984,,14063992935297.0,14063992935297.0,874845234400.0,3266767128713.0,11672071040984.0,11672071040984.0
