row_label_raw,row_label_full,col_0,31/12/2017(VND),01/01/2017(VND),numeric__31/12/2017(VND),numeric__01/01/2017(VND)
Ngắn hạn,Ngắn hạn,Ngắn hạn,459.262.533.556,263.684.771.162,459262533556.0,263684771162.0
Chỉ phí lãi vay phải trả,Chỉ phí lãi vay phải trả,Chỉ phí lãi vay phải trả,455.303.543.837,253.930.454.089,455303543837.0,253930454089.0
Lãi trả chậm tiền than,Lãi trả chậm tiền than,Lãi trả chậm tiền than,-,6.241.752.788,,6241752788.0
Chỉ phí phải trả khác,Chỉ phí phải trả khác,Chỉ phí phải trả khác,3.958.989.719,3.512.564.285,3958989719.0,3512564285.0
Dài hạn,Dài hạn,Dài hạn,-,-,,
Cộng,Dài hạn > Cộng,Cộng,459.262.533.556,263.684.771.162,459262533556.0,263684771162.0
