row_label_raw,row_label_full,col_0,col_1,31/12/2017(VND),01/01/2017(VND),numeric__col_1,numeric__31/12/2017(VND),numeric__01/01/2017(VND)
Tiền mặt tại quỹ,Tiền mặt tại quỹ,Tiền mặt tại quỹ,(i),99.163.144,665.429.248,,99163144.0,665429248.0
Tiền gửi ngân hàng,Tiền gửi ngân hàng,Tiền gửi ngân hàng,(ii),41.504.360.776,47.945.456.632,,41504360776.0,47945456632.0
Cộng,Cộng,Cộng,,41.603.523.920,48.610.885.880,,41603523920.0,48610885880.0
