row_label_raw,row_label_full,col_0,31/12/2017(VND),01/01/2017(VND),numeric__31/12/2017(VND),numeric__01/01/2017(VND)
Ngắn hạn,Ngắn hạn,Ngắn hạn,17.041.112.991,43.195.552.523,17041112991.0,43195552523.0
Phải trả nhà thầu SFECO,Phải trả nhà thầu SFECO,Phải trả nhà thầu SFECO,4.322.434.076,4.322.434.076,4322434076.0,4322434076.0
"Phải trả về mô tơ, máy phát nhà thầu Harbin - DA Cao Ngạn","Phải trả về mô tơ, máy phát nhà thầu Harbin - DA Cao Ngạn","Phải trả về mô tơ, máy phát nhà thầu Harbin - DA Cao Ngạn",3.296.575.000,3.304.550.000,3296575000.0,3304550000.0
Các khoản khác (i),Các khoản khác (i),Các khoản khác (i),9.422.103.915,35.568.568.447,9422103915.0,35568568447.0
Dài hạn,Dài hạn,Dài hạn,-,-,,
Cộng,Dài hạn > Cộng,Cộng,17.041.112.991,43.195.552.523,17041112991.0,43195552523.0
