row_label_raw,row_label_full,col_0,Năm 2024VND,Năm 2023VND,numeric__Năm 2024VND,numeric__Năm 2023VND
Tổng lợi nhuận kế toán trước thuế,Tổng lợi nhuận kế toán trước thuế,Tổng lợi nhuận kế toán trước thuế,484.580.838.276,409.279.188.734,484580838276.0,409279188734.0
Các khoản chi phí không được khấu trừ,Các khoản chi phí không được khấu trừ,Các khoản chi phí không được khấu trừ,7.614.771.394,283.676.509.964,7614771394.0,283676509964.0
- Các khoản chi phí không hợp lý khác,- Các khoản chi phí không hợp lý khác,- Các khoản chi phí không hợp lý khác,7.614.771.394,14.108.172.140,7614771394.0,14108172140.0
- Các khoản trích lập dự phòng,- Các khoản trích lập dự phòng,- Các khoản trích lập dự phòng,-,269.568.337.824,,269568337824.0
Các khoản thu nhập không chịu thuế TNDN,Các khoản thu nhập không chịu thuế TNDN,Các khoản thu nhập không chịu thuế TNDN,511.635.468.400,550.756.365.176,511635468400.0,550756365176.0
- Cổ tức lợi nhuận được chia,- Cổ tức lợi nhuận được chia,- Cổ tức lợi nhuận được chia,511.635.468.400,550.756.365.176,511635468400.0,550756365176.0
Các khoản điều chỉnh tăng chi phí được trừ,Các khoản điều chỉnh tăng chi phí được trừ,Các khoản điều chỉnh tăng chi phí được trừ,87.774.199.066,79.537.222.685,87774199066.0,79537222685.0
- Chi phí tái cấu trúc đã nộp thuế năm 2022,- Chi phí tái cấu trúc đã nộp thuế năm 2022,- Chi phí tái cấu trúc đã nộp thuế năm 2022,2.120.093.889,1.590.070.417,2120093889.0,1590070417.0
- Hoàn nhập dự phòng các khoản nợ,- Hoàn nhập dự phòng các khoản nợ,- Hoàn nhập dự phòng các khoản nợ,85.654.105.177,77.947.152.268,85654105177.0,77947152268.0
Chuyển lỗ từ các năm trước,Chuyển lỗ từ các năm trước,Chuyển lỗ từ các năm trước,-,-,,
Tổng thu nhập chịu thuế trong năm,Chuyển lỗ từ các năm trước > Tổng thu nhập chịu thuế trong năm,Tổng thu nhập chịu thuế trong năm,(107.214.057.796),62.662.110.837,-107214057796.0,62662110837.0
Thuế suất thuế thu nhập doanh nghiệp hiện hành,Chuyển lỗ từ các năm trước > Thuế suất thuế thu nhập doanh nghiệp hiện hành,Thuế suất thuế thu nhập doanh nghiệp hiện hành,20%,20%,0.2,0.2
Thuế TNDN phải trả ước tính,Chuyển lỗ từ các năm trước > Thuế TNDN phải trả ước tính,Thuế TNDN phải trả ước tính,-,12.532.422.167,,12532422167.0
Dự phòng đầu tư tài chính trích trước khi bàn giao Nhà máy Thủy điện Cần Đơn,Chuyển lỗ từ các năm trước > Dự phòng đầu tư tài chính trích trước khi bàn giao Nhà máy Thủy điện Cần Đơn,Dự phòng đầu tư tài chính trích trước khi bàn giao Nhà máy Thủy điện Cần Đơn,95.261.843.331,-,95261843331.0,
Thuế suất thuế thu nhập doanh nghiệp hiện hành,Chuyển lỗ từ các năm trước > Thuế suất thuế thu nhập doanh nghiệp hiện hành,Thuế suất thuế thu nhập doanh nghiệp hiện hành,20%,-,0.2,
Thuế TNDN hiện hành,Chuyển lỗ từ các năm trước > Thuế TNDN hiện hành,Thuế TNDN hiện hành,19.052.368.666,-,19052368666.0,
Tổng chi phí thuế hiện hành,Chuyển lỗ từ các năm trước > Tổng chi phí thuế hiện hành,Tổng chi phí thuế hiện hành,19.052.368.666,12.532.422.167,19052368666.0,12532422167.0
