row_label_raw,row_label_full,col_0,31/12/2024 > Giá gốc VND,31/12/2024 > Giá trị ghi số VND,01/01/2024 > Giá gốc VND,01/01/2024 > Giá trị ghi số VND,numeric__31/12/2024 > Giá gốc VND,numeric__31/12/2024 > Giá trị ghi số VND,numeric__01/01/2024 > Giá gốc VND,numeric__01/01/2024 > Giá trị ghi số VND
a) Ngắn hạn,a) Ngắn hạn,a) Ngắn hạn,1.799.037.154.469,1.799.037.154.469,1.656.157.765.873,1.656.157.765.873,1799037154469.0,1799037154469.0,1656157765873.0,1656157765873.0
Tiền gửi có kỳ hạn,Tiền gửi có kỳ hạn,Tiền gửi có kỳ hạn,1.799.037.154.469,1.799.037.154.469,1.656.157.765.873,1.656.157.765.873,1799037154469.0,1799037154469.0,1656157765873.0,1656157765873.0
b) Dài hạn,b) Dài hạn,b) Dài hạn,-,-,-,-,,,,
Cộng,b) Dài hạn > Cộng,Cộng,1.799.037.154.469,1.799.037.154.469,1.656.157.765.873,1.656.157.765.873,1799037154469.0,1799037154469.0,1656157765873.0,1656157765873.0
