row_label_raw,row_label_full,Họ và tên,Chức vụ,col_2,numeric__Chức vụ,numeric__col_2
Bà Bùi Hương Giang,Bà Bùi Hương Giang,Bà Bùi Hương Giang,Tổng Giám đốc,Bổ nhiệm ngày 21/7/2020,,
Ông Phan Ngọc Án,Ông Phan Ngọc Án,Ông Phan Ngọc Án,Phó Tổng Giám đốc,Bổ nhiệm ngày 21/7/2020,,
Bà Đỗ Thị Thủy Dung,Bà Đỗ Thị Thủy Dung,Bà Đỗ Thị Thủy Dung,Giám đốc,Miễn nhiệm ngày 21/7/2020,,
Ông Nguyễn Bá Vinh,Ông Nguyễn Bá Vinh,Ông Nguyễn Bá Vinh,Phó Giám đốc,Miễn nhiệm ngày 21/7/2020,,
