row_label_raw,row_label_full,col_0,Số cuối năm > Giá trị,Số cuối năm > Số có khả năng trả nợ,Số đầu năm > Giá trị,Số đầu năm > Số có khả năng trả nợ,numeric__Số cuối năm > Giá trị,numeric__Số cuối năm > Số có khả năng trả nợ,numeric__Số đầu năm > Giá trị,numeric__Số đầu năm > Số có khả năng trả nợ
Vay và nợ thuê tài chính ngắn hạn Bến liên quan,Vay và nợ thuê tài chính ngắn hạn Bến liên quan,Vay và nợ thuê tài chính ngắn hạn Bến liên quan,32.700.000.000,32.700.000.000,-,-,32700000000.0,32700000000.0,,
Công TNHH Anh Vũ Phú Yên (1),Công TNHH Anh Vũ Phú Yên (1),Công TNHH Anh Vũ Phú Yên (1),32.700.000.000,32.700.000.000,-,-,32700000000.0,32700000000.0,,
Vay và nợ thuê tài chính ngắn hạn phải trả các tổ chức khác,Vay và nợ thuê tài chính ngắn hạn phải trả các tổ chức khác,Vay và nợ thuê tài chính ngắn hạn phải trả các tổ chức khác,-,-,1.844.322.869.189,1.844.322.869.189,,,1844322869189.0,1844322869189.0
Vay ngắn hạn ngân hàng,Vay ngắn hạn ngân hàng,Vay ngắn hạn ngân hàng,-,-,1.844.322.869.189,1.844.322.869.189,,,1844322869189.0,1844322869189.0
Ngân hàng TMCP Sài Gòn - Hà Nội - Chi nhánh Kinh Đô,Ngân hàng TMCP Sài Gòn - Hà Nội - Chi nhánh Kinh Đô,Ngân hàng TMCP Sài Gòn - Hà Nội - Chi nhánh Kinh Đô,-,-,1.844.322.869.189,1.844.322.869.189,,,1844322869189.0,1844322869189.0
Cộng,Cộng,Cộng,32.700.000.000,32.700.000.000,1.844.322.869.189,1.844.322.869.189,32700000000.0,32700000000.0,1844322869189.0,1844322869189.0
