row_label_raw,row_label_full,col_0,Năm nay,Năm trước,numeric__Năm nay,numeric__Năm trước
Công ty TNHH Anh Vũ Phú Yên,Công ty TNHH Anh Vũ Phú Yên,Công ty TNHH Anh Vũ Phú Yên,Công ty TNHH Anh Vũ Phú Yên,Công ty TNHH Anh Vũ Phú Yên,,
Phải trả tiền vay trong năm,Công ty TNHH Anh Vũ Phú Yên > Phải trả tiền vay trong năm,Phải trả tiền vay trong năm,33.700.000.000,-,33700000000.0,
Số tiền vay đã trả trong năm,Công ty TNHH Anh Vũ Phú Yên > Số tiền vay đã trả trong năm,Số tiền vay đã trả trong năm,1.000.000.000,-,1000000000.0,
Góp vốn trong năm,Công ty TNHH Anh Vũ Phú Yên > Góp vốn trong năm,Góp vốn trong năm,30.000.000.000,-,30000000000.0,
Công ty TNHH Chăn nuôi Bảo Ngọc,Công ty TNHH Chăn nuôi Bảo Ngọc,Công ty TNHH Chăn nuôi Bảo Ngọc,Công ty TNHH Chăn nuôi Bảo Ngọc,Công ty TNHH Chăn nuôi Bảo Ngọc,,
Phải thu về cho vay,Công ty TNHH Chăn nuôi Bảo Ngọc > Phải thu về cho vay,Phải thu về cho vay,24.595.406.034,-,24595406034.0,
Thu hồi tiền cho vay,Công ty TNHH Chăn nuôi Bảo Ngọc > Thu hồi tiền cho vay,Thu hồi tiền cho vay,10.339.800.000,-,10339800000.0,
Phải trả tiền thuê trại,Công ty TNHH Chăn nuôi Bảo Ngọc > Phải trả tiền thuê trại,Phải trả tiền thuê trại,880.000.000,-,880000000.0,
Tiền thuê trại đã trả,Công ty TNHH Chăn nuôi Bảo Ngọc > Tiền thuê trại đã trả,Tiền thuê trại đã trả,660.000.000,-,660000000.0,
Công ty TNHH Sản xuất Thương mại Dịch vụ Chăn Nuôi Minh Thành,Công ty TNHH Sản xuất Thương mại Dịch vụ Chăn Nuôi Minh Thành,Công ty TNHH Sản xuất Thương mại Dịch vụ Chăn Nuôi Minh Thành,Công ty TNHH Sản xuất Thương mại Dịch vụ Chăn Nuôi Minh Thành,Công ty TNHH Sản xuất Thương mại Dịch vụ Chăn Nuôi Minh Thành,,
Phải thu về cho vay,Công ty TNHH Sản xuất Thương mại Dịch vụ Chăn Nuôi Minh Thành > Phải thu về cho vay,Phải thu về cho vay,46.898.000.000,-,46898000000.0,
Công ty TNHH Sản xuất Thương mại Dịch vụ Bắc An Khánh,Công ty TNHH Sản xuất Thương mại Dịch vụ Bắc An Khánh,Công ty TNHH Sản xuất Thương mại Dịch vụ Bắc An Khánh,Công ty TNHH Sản xuất Thương mại Dịch vụ Bắc An Khánh,Công ty TNHH Sản xuất Thương mại Dịch vụ Bắc An Khánh,,
Phải thu về cho vay,Công ty TNHH Sản xuất Thương mại Dịch vụ Bắc An Khánh > Phải thu về cho vay,Phải thu về cho vay,2.400.000.000,-,2400000000.0,
Công ty TNHH Sản xuất Thương mại Dịch vụ Đông An Khánh,Công ty TNHH Sản xuất Thương mại Dịch vụ Đông An Khánh,Công ty TNHH Sản xuất Thương mại Dịch vụ Đông An Khánh,Công ty TNHH Sản xuất Thương mại Dịch vụ Đông An Khánh,Công ty TNHH Sản xuất Thương mại Dịch vụ Đông An Khánh,,
Phải thu về cho vay,Công ty TNHH Sản xuất Thương mại Dịch vụ Đông An Khánh > Phải thu về cho vay,Phải thu về cho vay,1.800.000.000,-,1800000000.0,
Myanmar BAF Joint Venture Company Limited,Myanmar BAF Joint Venture Company Limited,Myanmar BAF Joint Venture Company Limited,Myanmar BAF Joint Venture Company Limited,Myanmar BAF Joint Venture Company Limited,,
Đầu tư bằng tiền,Myanmar BAF Joint Venture Company Limited > Đầu tư bằng tiền,Đầu tư bằng tiền,-,9.066.641.909,,9066641909.0
Đầu tư bằng máy móc thiết bị,Myanmar BAF Joint Venture Company Limited > Đầu tư bằng máy móc thiết bị,Đầu tư bằng máy móc thiết bị,-,4.187.307.985,,4187307985.0
Đầu tư vào Công ty liên doanh bằng hóa,Myanmar BAF Joint Venture Company Limited > Đầu tư vào Công ty liên doanh bằng hóa,Đầu tư vào Công ty liên doanh bằng hóa,19.640.362.522,-,19640362522.0,
