row_label_raw,row_label_full,col_0,Số đầu năm,Số phải nộp trong năm,Số đã thực nộp trong năm,Số cuối năm,numeric__Số đầu năm,numeric__Số phải nộp trong năm,numeric__Số đã thực nộp trong năm,numeric__Số cuối năm
Thuế GTGT hàng bán nội địa,Thuế GTGT hàng bán nội địa,Thuế GTGT hàng bán nội địa,2.720.580,3.113.640,(5.834.220),-,2720580.0,3113640.0,-5834220.0,
"Thuế xuất, nhập khẩu","Thuế xuất, nhập khẩu","Thuế xuất, nhập khẩu",8.890.737.872,2.241.315.374,(11.132.053.246),-,8890737872.0,2241315374.0,-11132053246.0,
Thuế thu nhập doanh nghiệp,Thuế thu nhập doanh nghiệp,Thuế thu nhập doanh nghiệp,3.240.051.184,12.114.977.813,(3.722.333.471),11.632.695.526,3240051184.0,12114977813.0,-3722333471.0,11632695526.0
Thuế thu nhập cá nhân,Thuế thu nhập cá nhân,Thuế thu nhập cá nhân,-,80.000.000,(80.000.000),-,,80000000.0,-80000000.0,
Thuế nhà đất,Thuế nhà đất,Thuế nhà đất,-,500.000.000,(500.000.000),-,,500000000.0,-500000000.0,
Thuế bảo vệ môi trường,Thuế bảo vệ môi trường,Thuế bảo vệ môi trường,-,83.501.150,(83.501.150),-,,83501150.0,-83501150.0,
"Phí, lệ phí và các khoản phải nộp khác","Phí, lệ phí và các khoản phải nộp khác","Phí, lệ phí và các khoản phải nộp khác",-,3.860.458,(3.860.458),-,,3860458.0,-3860458.0,
Cộng,Cộng,Cộng,12.133.509.636,15.026.768.435,(15.527.582.545),11.632.695.526,12133509636.0,15026768435.0,-15527582545.0,11632695526.0
