row_label_raw,row_label_full,Họ và tên,Chức vụ,col_2,numeric__Chức vụ,numeric__col_2
Ông Nguyễn Thanh Hai,Ông Nguyễn Thanh Hai,Ông Nguyễn Thanh Hai,Trưởng ban,Bổ nhiệm ngày 02/3/2021,,
Bà Dương Thị Hồng Tân,Bà Dương Thị Hồng Tân,Bà Dương Thị Hồng Tân,Thành viên,Bổ nhiệm ngày 02/3/2021,,
Ông Nguyễn Quốc Văn,Ông Nguyễn Quốc Văn,Ông Nguyễn Quốc Văn,Thành viên,Bổ nhiệm ngày 02/3/2021,,
