row_label_raw,row_label_full,col_0,Số cuối năm,VND Số đầu năm,numeric__Số cuối năm,numeric__VND Số đầu năm
Ngắn hạn,Ngắn hạn,Ngắn hạn,310.795.724.791,134.834.730.441,310795724791.0,134834730441.0
Phải trả Ông Phan Văn Bình,Phải trả Ông Phan Văn Bình,Phải trả Ông Phan Văn Bình,98.535.809.188,-,98535809188.0,
Nhận trước tiền lãi góp vốn hợp tác kinh doanh,Nhận trước tiền lãi góp vốn hợp tác kinh doanh,Nhận trước tiền lãi góp vốn hợp tác kinh doanh,77.186.043.598,29.501.100.289,77186043598.0,29501100289.0
"Lệ phí trước bạ, phí bảo trì chung cư","Lệ phí trước bạ, phí bảo trì chung cư","Lệ phí trước bạ, phí bảo trì chung cư",50.043.227.956,34.313.329.501,50043227956.0,34313329501.0
"Phải trả chi phí đền bù, giải tỏa","Phải trả chi phí đền bù, giải tỏa","Phải trả chi phí đền bù, giải tỏa",36.228.655.209,53.034.154.726,36228655209.0,53034154726.0
"Nhận ký quỹ, ký cược ngắn hạn","Nhận ký quỹ, ký cược ngắn hạn","Nhận ký quỹ, ký cược ngắn hạn",9.190.907.500,3.578.338.160,9190907500.0,3578338160.0
Thu hộ,Thu hộ,Thu hộ,6.356.340.086,-,6356340086.0,
Khác,Khác,Khác,33.254.741.254,14.407.807.765,33254741254.0,14407807765.0
Dài hạn,Dài hạn,Dài hạn,1.443.624.500,1.092.524.500,1443624500.0,1092524500.0
"Nhận ký quỹ, ký cược","Nhận ký quỹ, ký cược","Nhận ký quỹ, ký cược",1.443.624.500,1.092.524.500,1443624500.0,1092524500.0
TỔNG CỘNG,TỔNG CỘNG,TỔNG CỘNG,312.239.349.291,135.927.254.941,312239349291.0,135927254941.0
