row_label_raw,row_label_full,Mã số,NGUỒN VỐN,Thuyết minh,Số cuối năm,Số đầu năm,numeric__NGUỒN VỐN,numeric__Thuyết minh,numeric__Số cuối năm,numeric__Số đầu năm
300,300,300,C. NỘ PHẢI TRẢ,,3.612.748.321.996,3.220.582.938.044,,,3612748321996.0,3220582938044.0
310,310,310,I. Nợ ngắn hạn,,2.997.356.703.194,1.635.593.469.804,,,2997356703194.0,1635593469804.0
311,311,311,1. Phải trả người bán ngắn hạn,19,269.753.496.032,214.120.906.402,,19.0,269753496032.0,214120906402.0
312,312,312,2. Người mua trả tiền trước ngắn hạn,20,1.018.517.219.407,760.253.405.046,,20.0,1018517219407.0,760253405046.0
313,313,313,3. Thuế và các khoản phải nộp Nhà nước,21,88.757.613.638,42.005.149.154,,21.0,88757613638.0,42005149154.0
314,314,314,4. Phải trả người lao động,,26.432.890.223,23.146.523.680,,,26432890223.0,23146523680.0
315,315,315,5. Chi phí phải trả ngắn hạn,22,81.896.712.100,95.597.312.852,,22.0,81896712100.0,95597312852.0
318,318,318,6. Doanh thu chưa thực hiện ngắn hạn,,3.541.326.901,3.374.235.992,,,3541326901.0,3374235992.0
319,319,319,7. Phải trả ngắn hạn khác,23,310.795.724.791,134.834.730.441,,23.0,310795724791.0,134834730441.0
320,320,320,8. Vay ngắn hạn,24,1.194.403.948.267,364.231.604.737,,24.0,1194403948267.0,364231604737.0
322,322,322,"9. Quỹ khen thưởng, phúc lợi",,3.257.771.835,(1.970.398.500),,,3257771835.0,-1970398500.0
330,330,330,II. Nợ dài hạn,,615.391.618.802,1.584.989.468.240,,,615391618802.0,1584989468240.0
336,336,336,1. Doanh thu chưa thực hiện dài hạn,,153.576.387.997,156.950.623.988,,,153576387997.0,156950623988.0
337,337,337,2. Phải trả dài hạn khác,23,1.443.624.500,1.092.524.500,,23.0,1443624500.0,1092524500.0
338,338,338,3. Vay dài hạn,24,424.026.756.178,1.395.463.815.466,,24.0,424026756178.0,1395463815466.0
341,341,341,4. Thuế thu nhập hoãn lại phải trả,32.3,35.156.923.980,29.734.156.302,,323.0,35156923980.0,29734156302.0
342,342,342,5. Dự phòng phải trả dài hạn,,1.187.926.147,1.748.347.984,,,1187926147.0,1748347984.0
400,400,400,D. VỐN CHỦ SỞ HỮU,,3.219.359.845.424,2.890.561.162.978,,,3219359845424.0,2890561162978.0
410,410,410,I. Vốn chủ sở hữu,25.1,3.219.359.845.424,2.890.561.162.978,,251.0,3219359845424.0,2890561162978.0
411,411,411,1. Vốn cổ phần,,2.524.847.830.000,2.381.948.190.000,,,2524847830000.0,2381948190000.0
411a,411a,411a,- Cổ phiếu phổ thông có quyền biểu quyết,,2.524.847.830.000,2.381.948.190.000,,,2524847830000.0,2381948190000.0
412,412,412,2. Thắng dư vốn cổ phần,,66.111.261.707,66.111.261.707,,,66111261707.0,66111261707.0
418,418,418,3. Quỹ đầu tư phát triển,,178.261.388.573,169.462.141.790,,,178261388573.0,169462141790.0
421,421,421,4. Lợi nhuận sau thuế chưa phân phối,,362.986.662.889,200.096.964.669,,,362986662889.0,200096964669.0
421a,421a,421a,- Lợi nhuận sau thuế chưa phân phối lũy kế đến cuối năm trước,,38.994.756.936,3.862.065.986,,,38994756936.0,3862065986.0
421b,421b,421b,- Lợi nhuận thuần năm nay,,323.991.905.953,196.234.898.683,,,323991905953.0,196234898683.0
429,429,429,5. Lợi ích cổ đông không kiểm soát,,87.152.702.255,72.942.604.812,,,87152702255.0,72942604812.0
440,440,440,TỔNG CỘNG NGUỒN VỐN,,6.832.108.167.420,6.111.144.101.022,,,6832108167420.0,6111144101022.0
