row_label_raw,row_label_full,col_0,Số cuối năm,VND Số đầu năm,numeric__Số cuối năm,numeric__VND Số đầu năm
Công ty Cổ phần DIC Số 4,Công ty Cổ phần DIC Số 4,Công ty Cổ phần DIC Số 4,35.626.056.055,47.868.185.742,35626056055.0,47868185742.0
Công Ty TNHH Thương Mại và Dịch Vụ Đức Long Thịnh,Công Ty TNHH Thương Mại và Dịch Vụ Đức Long Thịnh,Công Ty TNHH Thương Mại và Dịch Vụ Đức Long Thịnh,14.951.035.391,-,14951035391.0,
Công ty Cổ phần Đầu tư Phát triển Xây dựng Phước An,Công ty Cổ phần Đầu tư Phát triển Xây dựng Phước An,Công ty Cổ phần Đầu tư Phát triển Xây dựng Phước An,13.852.235.433,4.305.324.794,13852235433.0,4305324794.0
Công ty Cổ phần Đầu tư Xây dựng Bê tông,Công ty Cổ phần Đầu tư Xây dựng Bê tông,Công ty Cổ phần Đầu tư Xây dựng Bê tông,14.561.704.520,9.029.951.300,14561704520.0,9029951300.0
Công Ty TNHH Nội thất Đất Việt,Công Ty TNHH Nội thất Đất Việt,Công Ty TNHH Nội thất Đất Việt,9.525.062.587,-,9525062587.0,
Công ty Cổ phần Sửa Việt Nam,Công ty Cổ phần Sửa Việt Nam,Công ty Cổ phần Sửa Việt Nam,8.552.615.109,16.463.215.939,8552615109.0,16463215939.0
Công ty Cổ phần Đầu tư và Phát triển Thanh Bình,Công ty Cổ phần Đầu tư và Phát triển Thanh Bình,Công ty Cổ phần Đầu tư và Phát triển Thanh Bình,4.540.047.517,9.246.430.292,4540047517.0,9246430292.0
Khác,Khác,Khác,168.144.739.420,127.207.798.335,168144739420.0,127207798335.0
TỔNG CỘNG,TỔNG CỘNG,TỔNG CỘNG,269.753.496.032,214.120.906.402,269753496032.0,214120906402.0
Trong đó:Các bên khác,Trong đó:Các bên khác,Trong đó:Các bên khác,215.025.687.940,137.858.100.493,215025687940.0,137858100493.0
Các bên liên quan (Thuyết minh số 33),Các bên liên quan (Thuyết minh số 33),Các bên liên quan (Thuyết minh số 33),54.727.808.092,76.262.805.909,54727808092.0,76262805909.0
