row_label_raw,row_label_full,col_0,Số cuối năm,VND Số đầu năm,numeric__Số cuối năm,numeric__VND Số đầu năm
Ngắn hạn,Ngắn hạn,Ngắn hạn,61.959.360.755,47.325.563.225,61959360755.0,47325563225.0
Chi phí môi giới dự án,Chi phí môi giới dự án,Chi phí môi giới dự án,55.988.441.330,45.824.138.783,55988441330.0,45824138783.0
"Công cụ, dụng cụ","Công cụ, dụng cụ","Công cụ, dụng cụ",4.467.764.312,990.341.146,4467764312.0,990341146.0
Khác,Khác,Khác,1.503.155.113,511.083.296,1503155113.0,511083296.0
Dài hạn,Dài hạn,Dài hạn,31.837.057.110,25.522.991.259,31837057110.0,25522991259.0
"Công cụ, dụng cụ","Công cụ, dụng cụ","Công cụ, dụng cụ",17.038.273.961,11.713.695.360,17038273961.0,11713695360.0
Chi phí sửa chữa,Chi phí sửa chữa,Chi phí sửa chữa,4.197.433.038,1.782.374.939,4197433038.0,1782374939.0
Cho thuê văn phòng,Cho thuê văn phòng,Cho thuê văn phòng,-,3.897.571.140,,3897571140.0
Khác,Khác,Khác,10.601.350.111,8.129.349.820,10601350111.0,8129349820.0
TỔNG CỘNG,TỔNG CỘNG,TỔNG CỘNG,93.796.417.865,72.848.554.484,93796417865.0,72848554484.0
