row_label_raw,row_label_full,col_0,Số cuối năm,VND Số đầu năm,numeric__Số cuối năm,numeric__VND Số đầu năm
Bất động sản dở dang (*),Bất động sản dở dang (*),Bất động sản dở dang (*),2.627.586.951.313,3.222.030.306.891,2627586951313.0,3222030306891.0
Chi phí kinh doanh dở dang,Chi phí kinh doanh dở dang,Chi phí kinh doanh dở dang,306.615.287.156,244.769.566.063,306615287156.0,244769566063.0
"Nguyên liệu, vật liệu","Nguyên liệu, vật liệu","Nguyên liệu, vật liệu",101.178.655.321,17.925.815.061,101178655321.0,17925815061.0
Thành phẩm,Thành phẩm,Thành phẩm,74.555.593.735,14.945.747.515,74555593735.0,14945747515.0
Hàng hóa bất động sản,Hàng hóa bất động sản,Hàng hóa bất động sản,15.182.558.019,19.740.307.834,15182558019.0,19740307834.0
Hàng hóa,Hàng hóa,Hàng hóa,11.315.205.236,16.153.134.998,11315205236.0,16153134998.0
"Công cụ, dụng cụ","Công cụ, dụng cụ","Công cụ, dụng cụ",8.130.169.870,724.891.423,8130169870.0,724891423.0
Hàng mua đang đi đường,Hàng mua đang đi đường,Hàng mua đang đi đường,72.249.600,1.653.302.880,72249600.0,1653302880.0
Hàng gửi đi bán,Hàng gửi đi bán,Hàng gửi đi bán,2.744.667.987,248.983.582,2744667987.0,248983582.0
TỔNG CỘNG,TỔNG CỘNG,TỔNG CỘNG,3.147.381.338.237,3.538.192.056.247,3147381338237.0,3538192056247.0
Dự phòng giảm giá hàng tồn kho,Dự phòng giảm giá hàng tồn kho,Dự phòng giảm giá hàng tồn kho,(14.665.132.757),-,-14665132757.0,
GIÁ TRỊ THUẦN,GIÁ TRỊ THUẦN,GIÁ TRỊ THUẦN,3.132.716.205.480,3.538.192.056.247,3132716205480.0,3538192056247.0
