row_label_raw,row_label_full,col_0,Năm nay,VNDNăm trước,numeric__Năm nay,numeric__VNDNăm trước
Thu nhập khác,Thu nhập khác,Thu nhập khác,112.238.227.784,52.900.607.699,112238227784.0,52900607699.0
Lãi do được giảm khoản nợ phải trả,Lãi do được giảm khoản nợ phải trả,Lãi do được giảm khoản nợ phải trả,93.000.000.000,152.462.161,93000000000.0,152462161.0
Lãi do thanh lý tài sản cố định,Lãi do thanh lý tài sản cố định,Lãi do thanh lý tài sản cố định,7.355.018.498,783.433.932,7355018498.0,783433932.0
Tiền phạt thu được,Tiền phạt thu được,Tiền phạt thu được,4.240.977.163,4.036.578.204,4240977163.0,4036578204.0
Lãi do đánh giá lại phần vốn góp,Lãi do đánh giá lại phần vốn góp,Lãi do đánh giá lại phần vốn góp,-,43.012.071.609,,43012071609.0
Khác,Khác,Khác,7.642.232.123,4.916.061.793,7642232123.0,4916061793.0
Chi phí khác,Chi phí khác,Chi phí khác,(23.353.061.440),(4.370.483.447),-23353061440.0,-4370483447.0
Các khoản phạt,Các khoản phạt,Các khoản phạt,(8.327.924.880),(1.518.796.299),-8327924880.0,-1518796299.0
Lỗ do thanh lý tài sản cố định,Lỗ do thanh lý tài sản cố định,Lỗ do thanh lý tài sản cố định,(7.403.386.468),(25.724.023),-7403386468.0,-25724023.0
Chi phí từ giải thể chi nhánh,Chi phí từ giải thể chi nhánh,Chi phí từ giải thể chi nhánh,(3.231.930.809),-,-3231930809.0,
Chi phí khác,Chi phí khác,Chi phí khác,(4.389.819.283),(2.825.963.125),-4389819283.0,-2825963125.0
LỢI NHUẬN KHÁC,LỢI NHUẬN KHÁC,LỢI NHUẬN KHÁC,88.885.166.344,48.530.124.252,88885166344.0,48530124252.0
