row_label_raw,row_label_full,col_0,Năm nay,VNDNăm trước,numeric__Năm nay,numeric__VNDNăm trước
Lợi nhuận kế toán trước thuế,Lợi nhuận kế toán trước thuế,Lợi nhuận kế toán trước thuế,428.283.340.094,255.343.657.001,428283340094.0,255343657001.0
Thuế TNDN theo thuế suất áp dụng cho các công ty trong Tập đoàn,Thuế TNDN theo thuế suất áp dụng cho các công ty trong Tập đoàn,Thuế TNDN theo thuế suất áp dụng cho các công ty trong Tập đoàn,85.656.668.019,51.068.731.400,85656668019.0,51068731400.0
Các khoản điều chỉnh:,Các khoản điều chỉnh:,Các khoản điều chỉnh:,,,,
Các khoản chi phí không được trừ,Các khoản điều chỉnh: > Các khoản chi phí không được trừ,Các khoản chi phí không được trừ,9.104.673.824,6.203.917.348,9104673824.0,6203917348.0
"Cổ tức, lợi nhuận được chia","Các khoản điều chỉnh: > Cổ tức, lợi nhuận được chia","Cổ tức, lợi nhuận được chia",(1.933.872.460),(1.167.184.700),-1933872460.0,-1167184700.0
Lỗ thuế,Các khoản điều chỉnh: > Lỗ thuế,Lỗ thuế,2.644.023.153,1.216.533.036,2644023153.0,1216533036.0
Chuyển lỗ,Các khoản điều chỉnh: > Chuyển lỗ,Chuyển lỗ,-,(677.405.287),,-677405287.0
Dự phòng giảm giá các khoản đầu tư,Các khoản điều chỉnh: > Dự phòng giảm giá các khoản đầu tư,Dự phòng giảm giá các khoản đầu tư,(12.900.363.605),(13.844.132.243),-12900363605.0,-13844132243.0
Lỗ được chia từ công ty liên kết,Các khoản điều chỉnh: > Lỗ được chia từ công ty liên kết,Lỗ được chia từ công ty liên kết,13.835.381.125,12.497.727.491,13835381125.0,12497727491.0
Hoàn nhập dự phòng,Các khoản điều chỉnh: > Hoàn nhập dự phòng,Hoàn nhập dự phòng,(585.236.911),(1.844.625.870),-585236911.0,-1844625870.0
Lợi nhuận từ hợp đồng liên doanh,Các khoản điều chỉnh: > Lợi nhuận từ hợp đồng liên doanh,Lợi nhuận từ hợp đồng liên doanh,(463.011.338),(499.779.942),-463011338.0,-499779942.0
Chi phí thuế TNDN,Các khoản điều chỉnh: > Chi phí thuế TNDN,Chi phí thuế TNDN,95.358.261.807,52.953.781.233,95358261807.0,52953781233.0
