row_label_raw,row_label_full,Mã số,TÀI SẢN,Thuyết minh,Số cuối năm,Số đầu năm,numeric__TÀI SẢN,numeric__Thuyết minh,numeric__Số cuối năm,numeric__Số đầu năm
100,100,100,A. TÀI SẢN NGẮN HẠN,,5.633.632.858.566,4.837.702.350.199,,,5633632858566.0,4837702350199.0
110,110,110,I. Tiền và các khoản tương đương tiền,5,734.834.226.232,202.909.697.337,,5.0,734834226232.0,202909697337.0
111,111,111,1. Tiền,,399.710.028.684,124.248.795.716,,,399710028684.0,124248795716.0
112,112,112,2. Các khoản tương đương tiền,,335.124.197.548,78.660.901.621,,,335124197548.0,78660901621.0
120,120,120,II. Đầu tư tài chính ngắn hạn,6,800.000.000,40.700.000.000,,6.0,800000000.0,40700000000.0
123,123,123,1. Đầu tư nằm giữ đến ngày đáo hạn,,800.000.000,40.700.000.000,,,800000000.0,40700000000.0
130,130,130,III. Các khoản phải thu ngắn hạn,,1.698.828.538.046,1.004.094.686.505,,,1698828538046.0,1004094686505.0
131,131,131,1. Phải thu ngắn hạn của khách hàng,7,1.021.378.799.733,703.252.055.712,,7.0,1021378799733.0,703252055712.0
132,132,132,2. Trả trước cho người bán ngắn hạn,8,280.241.612.691,48.553.930.562,,8.0,280241612691.0,48553930562.0
135,135,135,3. Phải thu về cho vay ngắn hạn,9,10.000.000.000,37.455.480.742,,9.0,10000000000.0,37455480742.0
136,136,136,4. Phải thu ngắn hạn khác,10,409.931.130.925,234.764.679.449,,10.0,409931130925.0,234764679449.0
137,137,137,5. Dự phòng phải thu ngắn hạn khó đòi,,(22.782.209.051),(19.984.558.950),,,-22782209051.0,-19984558950.0
139,139,139,6. Tài sản thiếu chờ xử lý,,59.203.748,53.098.990,,,59203748.0,53098990.0
140,140,140,IV. Hàng tồn kho,11,3.132.716.205.480,3.538.192.056.247,,11.0,3132716205480.0,3538192056247.0
141,141,141,1. Hàng tồn kho,,3.147.381.338.237,3.538.192.056.247,,,3147381338237.0,3538192056247.0
149,149,149,2. Dự phòng giảm giá hàng tồn kho,,(14.665.132.757),-,,,-14665132757.0,
150,150,150,V. Tài sản ngắn hạn khác,,66.453.888.808,51.805.910.110,,,66453888808.0,51805910110.0
151,151,151,1. Chi phí trả trước ngắn hạn,12,61.959.360.755,47.325.563.225,,12.0,61959360755.0,47325563225.0
152,152,152,2. Thuế GTGT được khấu trừ,21,1.883.508.666,1.319.982.565,,21.0,1883508666.0,1319982565.0
153,153,153,3. Thuế và các khoản khác phải thu Nhà nước,21,2.611.019.387,3.160.364.320,,21.0,2611019387.0,3160364320.0
