row_label_raw,row_label_full,Mã số > 50 > 60,CHỈ TIÊU > Lưu chuyển tiền thuần trong năm > Tiền và tương đương tiền đầu năm,Thuyết minh,Năm nay > 531.921.592.408 > 202.909.697.337,Năm trước > 23.446.009.329 > 179.462.187.815,numeric__CHỈ TIÊU > Lưu chuyển tiền thuần trong năm > Tiền và tương đương tiền đầu năm,numeric__Thuyết minh,numeric__Năm nay > 531.921.592.408 > 202.909.697.337,numeric__Năm trước > 23.446.009.329 > 179.462.187.815
61,61,61,Ảnh hưởng của thay đổi tỷ giá hối đoái quy đổi ngoại tệ,,2.936.487,1.500.193,,,2936487.0,1500193.0
70,70,70,Tiền và tương đương tiền cuối năm,5,734.834.226.232,202.909.697.337,,5.0,734834226232.0,202909697337.0
