row_label_raw,row_label_full,Trong đó:,Trong đó:_1,numeric__Trong đó:_1
- Ông: Trần Khải Hoàn (từ ngày 30 tháng 3 năm 2024),- Ông: Trần Khải Hoàn (từ ngày 30 tháng 3 năm 2024),- Ông: Trần Khải Hoàn (từ ngày 30 tháng 3 năm 2024),2.104,2104.0
- Ông: Trần Ngọc Tâm (đến ngày 29 tháng 03 năm 2024),- Ông: Trần Ngọc Tâm (đến ngày 29 tháng 03 năm 2024),- Ông: Trần Ngọc Tâm (đến ngày 29 tháng 03 năm 2024),3.956,3956.0
- Các thành viên còn lại,- Các thành viên còn lại,- Các thành viên còn lại,28.570,28570.0
