row_label_raw,row_label_full,col_0,Số cuối nămTriệu đồng,Số đầu nămTriệu đồng,numeric__Số cuối nămTriệu đồng,numeric__Số đầu nămTriệu đồng
Tài sản khác giữ hộ,Tài sản khác giữ hộ,Tài sản khác giữ hộ,3.350.780,2.188.093,3350780.0,2188093.0
Tài sản bảo đảm nhận thay thế cho việc thực hiện nghĩa vụ của bên nhận bảo đảm chờ xử lý,Tài sản bảo đảm nhận thay thế cho việc thực hiện nghĩa vụ của bên nhận bảo đảm chờ xử lý,Tài sản bảo đảm nhận thay thế cho việc thực hiện nghĩa vụ của bên nhận bảo đảm chờ xử lý,24.662,13.702,24662.0,13702.0
Các chứng từ có giá trị khác đang được bảo quản,Các chứng từ có giá trị khác đang được bảo quản,Các chứng từ có giá trị khác đang được bảo quản,6.718.529,9.231.481,6718529.0,9231481.0
,,,10.093.971,11.433.276,10093971.0,11433276.0
