row_label_raw,row_label_full,col_0,Ngày 31 tháng 12năm 2024%/năm,Ngày 31 tháng 12năm 2023%/năm,numeric__Ngày 31 tháng 12năm 2024%/năm,numeric__Ngày 31 tháng 12năm 2023%/năm
Bằng VND,Bằng VND,Bằng VND,"10,00 - 10,55","8,05 - 12,05",,
Bằng ngoại tệ,Bằng ngoại tệ,Bằng ngoại tệ,"0,75 - 5,02","0,75 - 6,38",,
