row_label_raw,row_label_full,col_0,Thuyết minh,Năm nay Triệu đồng,Năm trước Triệu đồng,numeric__Thuyết minh,numeric__Năm nay Triệu đồng,numeric__Năm trước Triệu đồng
"Giảm nguồn dự phòng để bù đắp tổn thất các khoản (tín dụng, chứng khoán, đầu tư dài hạn)","Những thay đổi về tài sản hoạt động > Giảm nguồn dự phòng để bù đắp tổn thất các khoản (tín dụng, chứng khoán, đầu tư dài hạn)","Giảm nguồn dự phòng để bù đắp tổn thất các khoản (tín dụng, chứng khoán, đầu tư dài hạn)",,(3.944),(1.023.708),,-3944.0,-1023708.0
Giảm khác về tài sản hoạt động,Những thay đổi về tài sản hoạt động > Giảm khác về tài sản hoạt động,Giảm khác về tài sản hoạt động,,71.868,1.034.925,,71868.0,1034925.0
Những thay đổi về nợ phải trả hoạt động,Những thay đổi về nợ phải trả hoạt động,Những thay đổi về nợ phải trả hoạt động,Những thay đổi về nợ phải trả hoạt động,Những thay đổi về nợ phải trả hoạt động,Những thay đổi về nợ phải trả hoạt động,,,
Tăng/(giảm) các khoản nợ Chính phủ và NHNN Việt Nam,Những thay đổi về nợ phải trả hoạt động > Tăng/(giảm) các khoản nợ Chính phủ và NHNN Việt Nam,Tăng/(giảm) các khoản nợ Chính phủ và NHNN Việt Nam,,2.577.266,(267),,2577266.0,-267.0
"Tăng các khoản tiền gửi, tiền vay các TCTD","Những thay đổi về nợ phải trả hoạt động > Tăng các khoản tiền gửi, tiền vay các TCTD","Tăng các khoản tiền gửi, tiền vay các TCTD",,15.195.082,2.677.578,,15195082.0,2677578.0
Tăng tiền gửi của khách hàng,Những thay đổi về nợ phải trả hoạt động > Tăng tiền gửi của khách hàng,Tăng tiền gửi của khách hàng,,13.220.476,20.535.403,,13220476.0,20535403.0
Tăng phát hành giấy tờ có giá,Những thay đổi về nợ phải trả hoạt động > Tăng phát hành giấy tờ có giá,Tăng phát hành giấy tờ có giá,,1.548.072,6.075.205,,1548072.0,6075205.0
"Tăng vốn tài trợ, uỷ thác đầu tư, cho vay TCTD chịu rủi ro","Những thay đổi về nợ phải trả hoạt động > Tăng vốn tài trợ, uỷ thác đầu tư, cho vay TCTD chịu rủi ro","Tăng vốn tài trợ, uỷ thác đầu tư, cho vay TCTD chịu rủi ro",,9.709,115.235,,9709.0,115235.0
Tăng các công cụ tài chính phải sinh và các khoản nợ tài chính khác,Những thay đổi về nợ phải trả hoạt động > Tăng các công cụ tài chính phải sinh và các khoản nợ tài chính khác,Tăng các công cụ tài chính phải sinh và các khoản nợ tài chính khác,,6.768,-,,6768.0,
Giảm khác về nợ phải trả hoạt động,Những thay đổi về nợ phải trả hoạt động > Giảm khác về nợ phải trả hoạt động,Giảm khác về nợ phải trả hoạt động,,(308.931),(894.662),,-308931.0,-894662.0
Lưu chuyển tiền thuần từ hoạt động kinh doanh,Những thay đổi về nợ phải trả hoạt động > Lưu chuyển tiền thuần từ hoạt động kinh doanh,Lưu chuyển tiền thuần từ hoạt động kinh doanh,,13.409.849,12.918.776,,13409849.0,12918776.0
LU'U CHUYÊN TIỀN TỪ HOẠT ĐỘNG ĐẦU TƯ,LU'U CHUYÊN TIỀN TỪ HOẠT ĐỘNG ĐẦU TƯ,LU'U CHUYÊN TIỀN TỪ HOẠT ĐỘNG ĐẦU TƯ,LU'U CHUYÊN TIỀN TỪ HOẠT ĐỘNG ĐẦU TƯ,LU'U CHUYÊN TIỀN TỪ HOẠT ĐỘNG ĐẦU TƯ,LU'U CHUYÊN TIỀN TỪ HOẠT ĐỘNG ĐẦU TƯ,,,
Mua sắm tài sản cố định,LU'U CHUYÊN TIỀN TỪ HOẠT ĐỘNG ĐẦU TƯ > Mua sắm tài sản cố định,Mua sắm tài sản cố định,,(668.919),(581.113),,-668919.0,-581113.0
"Tiền thu từ thanh lý, nhượng bán tài sản cố định","LU'U CHUYÊN TIỀN TỪ HOẠT ĐỘNG ĐẦU TƯ > Tiền thu từ thanh lý, nhượng bán tài sản cố định","Tiền thu từ thanh lý, nhượng bán tài sản cố định",,1.191,1.191,,1191.0,1191.0
"Tiền chi đầu tư, góp vốn vào các đơn vị khác","LU'U CHUYÊN TIỀN TỪ HOẠT ĐỘNG ĐẦU TƯ > Tiền chi đầu tư, góp vốn vào các đơn vị khác","Tiền chi đầu tư, góp vốn vào các đơn vị khác",,(152.717),(400.000),,-152717.0,-400000.0
"Tiền thu đầu tư, góp vốn vào các đơn vị khác","LU'U CHUYÊN TIỀN TỪ HOẠT ĐỘNG ĐẦU TƯ > Tiền thu đầu tư, góp vốn vào các đơn vị khác","Tiền thu đầu tư, góp vốn vào các đơn vị khác",,3.506,-,,3506.0,
"Tiền thu cổ tức và lợi nhuận được chia tử các khoản đầu tư, góp vốn dài hạn","LU'U CHUYÊN TIỀN TỪ HOẠT ĐỘNG ĐẦU TƯ > Tiền thu cổ tức và lợi nhuận được chia tử các khoản đầu tư, góp vốn dài hạn","Tiền thu cổ tức và lợi nhuận được chia tử các khoản đầu tư, góp vốn dài hạn",,6.414,5.352,,6414.0,5352.0
Lưu chuyển tiền thuần sử dụng vào hoạt động đầu tư,LU'U CHUYÊN TIỀN TỪ HOẠT ĐỘNG ĐẦU TƯ > Lưu chuyển tiền thuần sử dụng vào hoạt động đầu tư,Lưu chuyển tiền thuần sử dụng vào hoạt động đầu tư,,(810.525),(974.570),,-810525.0,-974570.0
